cell,rep,arena,family,variant,size,auroc,floor,overlap,overlap_null,fallback,seconds,error
lapeigvals_gsm8k_mistral24b,2,keep,a9_dpp,dpp,14,0.8658360655737706,0.8722059016393442,0.42857142857142855,0.5704285714285713,0,0.000552058219909668,
lapeigvals_gsm8k_mistral24b,2,keep,a9_dpp,dpp.ridge,15,0.8621967213114754,0.8730963934426229,0.4666666666666667,0.5696666666666665,0,0.000552058219909668,
lapeigvals_gsm8k_mistral24b,3,full,a9_dpp,dpp.k3,3,0.7974755822689708,0.8151777610818932,0.3333333333333333,0.2585,0,0.001556485891342163,
lapeigvals_gsm8k_mistral24b,3,full,a9_dpp,dpp.k4,4,0.7364387678437265,0.8234302028549962,0.25,0.23025,0,0.001556485891342163,
lapeigvals_gsm8k_mistral24b,3,full,a9_dpp,dpp.k5,5,0.7083095416979714,0.8295813673929376,0.2,0.20270000000000002,0,0.001556485891342163,
lapeigvals_gsm8k_mistral24b,3,full,a9_dpp,dpp.k6,6,0.7807362885048835,0.8329051840721262,0.16666666666666666,0.26041666666666663,0,0.001556485891342163,
lapeigvals_gsm8k_mistral24b,3,full,a9_dpp,dpp.k7,7,0.8290308039068369,0.8526196844477836,0.14285714285714285,0.2440714285714285,0,0.001556485891342163,
lapeigvals_gsm8k_mistral24b,3,full,a9_dpp,dpp.k8,8,0.8255747558226896,0.8562644628099173,0.25,0.2291875,0,0.001556485891342163,
lapeigvals_gsm8k_mistral24b,3,full,a9_dpp,dpp,22,0.8648835462058603,0.8664318557475582,0.36363636363636365,0.38286363636363635,0,0.001556485891342163,
lapeigvals_gsm8k_mistral24b,3,full,a9_dpp,dpp.ridge,24,0.8613974455296769,0.8676267468069121,0.375,0.4005625,0,0.001556485891342163,
lapeigvals_gsm8k_mistral24b,3,keep,a9_dpp,dpp.k3,3,0.8430653643876784,0.8329929376408716,0.3333333333333333,0.5745,0,0.0005058348178863525,
lapeigvals_gsm8k_mistral24b,3,keep,a9_dpp,dpp.k4,4,0.8272877535687454,0.842800901577761,0.5,0.570375,0,0.0005058348178863525,
lapeigvals_gsm8k_mistral24b,3,keep,a9_dpp,dpp.k5,5,0.8437265214124717,0.8456498873027799,0.6,0.5694,0,0.0005058348178863525,
lapeigvals_gsm8k_mistral24b,3,keep,a9_dpp,dpp.k6,6,0.8479038317054847,0.8478930127723516,0.6666666666666666,0.582,0,0.0005058348178863525,
lapeigvals_gsm8k_mistral24b,3,keep,a9_dpp,dpp.k7,7,0.8524718256949663,0.8551489105935386,0.7142857142857143,0.5685,0,0.0005058348178863525,
lapeigvals_gsm8k_mistral24b,3,keep,a9_dpp,dpp.k8,8,0.8340796393688955,0.8598839969947408,0.625,0.57,0,0.0005058348178863525,
lapeigvals_gsm8k_mistral24b,3,keep,a9_dpp,dpp,13,0.8551465063861757,0.8639302779864764,0.5384615384615384,0.5716153846153845,0,0.0005058348178863525,
lapeigvals_gsm8k_mistral24b,3,keep,a9_dpp,dpp.ridge,15,0.8528925619834711,0.8651347858752817,0.5333333333333333,0.5691666666666666,0,0.0005058348178863525,
lapeigvals_gsm8k_mistral24b,4,full,a9_dpp,dpp.k3,3,0.5689596220198314,0.7533841036958752,0.6666666666666666,0.6665,0,0.0007428824901580811,
lapeigvals_gsm8k_mistral24b,4,full,a9_dpp,dpp.k4,4,0.6342668863261944,0.7367343259457276,0.5,0.663625,0,0.0007428824901580811,
lapeigvals_gsm8k_mistral24b,4,full,a9_dpp,dpp.k5,5,0.5190699698486214,0.7572758074041839,0.6,0.6653,0,0.0007428824901580811,
lapeigvals_gsm8k_mistral24b,4,full,a9_dpp,dpp.k6,6,0.6075658201485811,0.7819166329924466,0.6666666666666666,0.6664166666666667,0,0.0007428824901580811,
lapeigvals_gsm8k_mistral24b,4,full,a9_dpp,dpp.k7,7,0.7086506480992198,0.7751913213763949,0.5714285714285714,0.6186428571428572,0,0.0007428824901580811,
lapeigvals_gsm8k_mistral24b,4,full,a9_dpp,dpp.k8,8,0.6799912965092785,0.7859824065151845,0.5,0.6265625,0,0.0007428824901580811,
lapeigvals_gsm8k_mistral24b,4,full,a9_dpp,dpp,22,0.7778744832302386,0.7918945634266886,0.36363636363636365,0.4715681818181818,0,0.0007428824901580811,
lapeigvals_gsm8k_mistral24b,4,full,a9_dpp,dpp.ridge,24,0.7781853221845761,0.7932858785863046,0.375,0.4570208333333334,0,0.0007428824901580811,
lapeigvals_gsm8k_mistral24b,4,keep,a9_dpp,dpp.k3,3,0.7449255540704361,0.7663983090360884,0.3333333333333333,0.32933333333333326,0,0.0003235340118408203,
lapeigvals_gsm8k_mistral24b,4,keep,a9_dpp,dpp.k4,4,0.7566441826489696,0.7689359982593018,0.25,0.341125,0,0.0003235340118408203,
lapeigvals_gsm8k_mistral24b,4,keep,a9_dpp,dpp.k5,5,0.777501476485033,0.7923633085698301,0.4,0.33920000000000006,0,0.0003235340118408203,
lapeigvals_gsm8k_mistral24b,4,keep,a9_dpp,dpp.k6,6,0.7655652606384633,0.7933890771191446,0.3333333333333333,0.3316666666666666,0,0.0003235340118408203,
lapeigvals_gsm8k_mistral24b,4,keep,a9_dpp,dpp.k7,7,0.7613067669640359,0.7894439091106896,0.2857142857142857,0.3327857142857143,0,0.0003235340118408203,
lapeigvals_gsm8k_mistral24b,4,keep,a9_dpp,dpp.k8,8,0.7425010102266018,0.7902048428709085,0.25,0.3328125,0,0.0003235340118408203,
lapeigvals_gsm8k_mistral24b,4,keep,a9_dpp,dpp,13,0.7837804233626559,0.7943153772030712,0.15384615384615385,0.334923076923077,0,0.0003235340118408203,
lapeigvals_gsm8k_mistral24b,4,keep,a9_dpp,dpp.ridge,14,0.7760405333996456,0.7940008081812813,0.14285714285714285,0.33314285714285713,0,0.0003235340118408203,
lapeigvals_gsm8k_nemo,0,full,a9_dpp,dpp.k3,3,0.6369288606130712,0.745574834522203,0.3333333333333333,0.38166666666666665,0,0.0007824301719665527,
lapeigvals_gsm8k_nemo,0,full,a9_dpp,dpp.k4,4,0.618228262965105,0.7600507679455047,0.5,0.3865,0,0.0007824301719665527,
lapeigvals_gsm8k_nemo,0,full,a9_dpp,dpp.k5,5,0.6563524195103143,0.7791420859841913,0.6,0.37,0,0.0007824301719665527,
lapeigvals_gsm8k_nemo,0,full,a9_dpp,dpp.k6,6,0.6831983805668016,0.7794852515905147,0.5,0.3694166666666666,0,0.0007824301719665527,
lapeigvals_gsm8k_nemo,0,full,a9_dpp,dpp.k7,7,0.683278709594499,0.7914735556840822,0.42857142857142855,0.3717857142857142,0,0.0007824301719665527,
lapeigvals_gsm8k_nemo,0,full,a9_dpp,dpp.k8,8,0.7033288349077823,0.7978529657477026,0.5,0.3778125,0,0.0007824301719665527,
lapeigvals_gsm8k_nemo,0,full,a9_dpp,dpp,24,0.8084634663582032,0.8185894222736327,0.375,0.3783125,0,0.0007824301719665527,
lapeigvals_gsm8k_nemo,0,full,a9_dpp,dpp.ridge,25,0.8124638519375362,0.8196189190926033,0.36,0.37812,0,0.0007824301719665527,
lapeigvals_gsm8k_nemo,0,keep,a9_dpp,dpp.k3,3,0.7339020628494314,0.7790058479532164,0.6666666666666666,0.37883333333333324,0,0.0008151531219482422,
lapeigvals_gsm8k_nemo,0,keep,a9_dpp,dpp.k4,4,0.7534059507743718,0.7904993252361675,0.75,0.380875,0,0.0008151531219482422,
lapeigvals_gsm8k_nemo,0,keep,a9_dpp,dpp.k5,5,0.7905340273761328,0.7759552727973781,0.6,0.3759,0,0.0008151531219482422,
lapeigvals_gsm8k_nemo,0,keep,a9_dpp,dpp.k6,6,0.8004144977829188,0.7957412762675921,0.5,0.383,0,0.0008151531219482422,
lapeigvals_gsm8k_nemo,0,keep,a9_dpp,dpp.k7,7,0.8091864276074804,0.8013039007775851,0.5714285714285714,0.37935714285714284,0,0.0008151531219482422,
lapeigvals_gsm8k_nemo,0,keep,a9_dpp,dpp.k8,8,0.8180226206541996,0.7964623096202043,0.5,0.3803125,0,0.0008151531219482422,
lapeigvals_gsm8k_nemo,0,keep,a9_dpp,dpp,16,0.8107287449392713,0.8140999935736778,0.375,0.3779375,0,0.0008151531219482422,
lapeigvals_gsm8k_nemo,0,keep,a9_dpp,dpp.ridge,17,0.816367842683632,0.8145035666088297,0.35294117647058826,0.3817941176470588,0,0.0008151531219482422,
lapeigvals_gsm8k_nemo,1,full,a9_dpp,dpp.k3,3,0.670673076923077,0.7320538184836747,1.0,0.5051666666666667,0,0.0006959140300750732,
lapeigvals_gsm8k_nemo,1,full,a9_dpp,dpp.k4,4,0.6730423353624793,0.76362686773658,0.75,0.521375,0,0.0006959140300750732,
lapeigvals_gsm8k_nemo,1,full,a9_dpp,dpp.k5,5,0.710846707249585,0.7549972329828445,0.8,0.5243,0,0.0006959140300750732,
lapeigvals_gsm8k_nemo,1,full,a9_dpp,dpp.k6,6,0.7400733259546208,0.7723685666851136,0.6666666666666666,0.5340833333333332,0,0.0006959140300750732,
lapeigvals_gsm8k_nemo,1,full,a9_dpp,dpp.k7,7,0.7416470669618153,0.783440785832872,0.7142857142857143,0.5336428571428571,0,0.0006959140300750732,
lapeigvals_gsm8k_nemo,1,full,a9_dpp,dpp.k8,8,0.7445870226895406,0.7898360542335362,0.625,0.534875,0,0.0006959140300750732,
lapeigvals_gsm8k_nemo,1,full,a9_dpp,dpp,23,0.794030160486995,0.8019659656889871,0.4782608695652174,0.4611739130434783,0,0.0006959140300750732,
lapeigvals_gsm8k_nemo,1,full,a9_dpp,dpp.ridge,25,0.7900871610403983,0.8006191200885446,0.44,0.4555600000000001,0,0.0006959140300750732,
lapeigvals_gsm8k_nemo,1,keep,a9_dpp,dpp.k3,3,0.7802988378527946,0.7597046209186495,1.0,0.3996666666666666,0,0.0005564987659454346,
lapeigvals_gsm8k_nemo,1,keep,a9_dpp,dpp.k4,4,0.7838094908688434,0.7711898173768676,0.75,0.396875,0,0.0005564987659454346,
lapeigvals_gsm8k_nemo,1,keep,a9_dpp,dpp.k5,5,0.7564679026009962,0.7827739346983951,0.6,0.39070000000000005,0,0.0005564987659454346,
lapeigvals_gsm8k_nemo,1,keep,a9_dpp,dpp.k6,6,0.7492390702822358,0.7780817653569452,0.6666666666666666,0.40391666666666665,0,0.0005564987659454346,
lapeigvals_gsm8k_nemo,1,keep,a9_dpp,dpp.k7,7,0.7660314056447151,0.78606530160487,0.7142857142857143,0.39442857142857146,0,0.0005564987659454346,
lapeigvals_gsm8k_nemo,1,keep,a9_dpp,dpp.k8,8,0.784899003873824,0.786233397897067,0.625,0.3971875,0,0.0005564987659454346,
lapeigvals_gsm8k_nemo,1,keep,a9_dpp,dpp,15,0.7805928334255672,0.7969258439402325,0.4,0.3998333333333334,0,0.0005564987659454346,
lapeigvals_gsm8k_nemo,1,keep,a9_dpp,dpp.ridge,16,0.7887728278915328,0.798772136137244,0.375,0.398375,0,0.0005564987659454346,
lapeigvals_gsm8k_nemo,2,full,a9_dpp,dpp.k3,3,0.7395537190082645,0.7376714049586777,1.0,0.4571666666666666,0,0.0008818507194519043,
lapeigvals_gsm8k_nemo,2,full,a9_dpp,dpp.k4,4,0.7177685950413223,0.7549256198347106,0.75,0.443125,0,0.0008818507194519043,
lapeigvals_gsm8k_nemo,2,full,a9_dpp,dpp.k5,5,0.7281487603305785,0.7582267768595041,0.8,0.43270000000000003,0,0.0008818507194519043,
lapeigvals_gsm8k_nemo,2,full,a9_dpp,dpp.k6,6,0.7222314049586778,0.7679537190082645,0.6666666666666666,0.443,0,0.0008818507194519043,
lapeigvals_gsm8k_nemo,2,full,a9_dpp,dpp.k7,7,0.7425289256198347,0.7696158677685949,0.5714285714285714,0.4447142857142857,0,0.0008818507194519043,
lapeigvals_gsm8k_nemo,2,full,a9_dpp,dpp.k8,8,0.726198347107438,0.7787266115702479,0.5,0.44525,0,0.0008818507194519043,
lapeigvals_gsm8k_nemo,2,full,a9_dpp,dpp,24,0.7918347107438016,0.7932442975206611,0.5,0.4462916666666667,0,0.0008818507194519043,
lapeigvals_gsm8k_nemo,2,full,a9_dpp,dpp.ridge,25,0.7867107438016528,0.7930228099173554,0.48,0.4472000000000001,0,0.0008818507194519043,
lapeigvals_gsm8k_nemo,2,keep,a9_dpp,dpp.k3,3,0.734099173553719,0.7608535537190083,0.3333333333333333,0.44516666666666665,0,0.0008048713207244873,
lapeigvals_gsm8k_nemo,2,keep,a9_dpp,dpp.k4,4,0.7765619834710744,0.7805983471074381,0.5,0.449375,0,0.0008048713207244873,
lapeigvals_gsm8k_nemo,2,keep,a9_dpp,dpp.k5,5,0.7586776859504132,0.7629619834710742,0.4,0.45679999999999993,0,0.0008048713207244873,
lapeigvals_gsm8k_nemo,2,keep,a9_dpp,dpp.k6,6,0.7679834710743803,0.7598201652892562,0.5,0.44941666666666663,0,0.0008048713207244873,
lapeigvals_gsm8k_nemo,2,keep,a9_dpp,dpp.k7,7,0.7805785123966942,0.7781044628099174,0.5714285714285714,0.44485714285714284,0,0.0008048713207244873,
lapeigvals_gsm8k_nemo,2,keep,a9_dpp,dpp.k8,8,0.7897520661157025,0.7770168595041322,0.625,0.4491875,0,0.0008048713207244873,
lapeigvals_gsm8k_nemo,2,keep,a9_dpp,dpp,16,0.7886280991735537,0.7904112396694214,0.4375,0.44984375,0,0.0008048713207244873,
lapeigvals_gsm8k_nemo,2,keep,a9_dpp,dpp.ridge,17,0.7922975206611571,0.7915087603305786,0.47058823529411764,0.45167647058823535,0,0.0008048713207244873,
lapeigvals_gsm8k_nemo,3,full,a9_dpp,dpp.k3,3,0.5902788033935575,0.7102105384072598,0.3333333333333333,0.36283333333333334,0,0.0009388625621795654,
lapeigvals_gsm8k_nemo,3,full,a9_dpp,dpp.k4,4,0.6197673082918984,0.7560806708347692,0.25,0.36425,0,0.0009388625621795654,
lapeigvals_gsm8k_nemo,3,full,a9_dpp,dpp.k5,5,0.6468599747288272,0.7398828336533253,0.2,0.36700000000000005,0,0.0009388625621795654,
lapeigvals_gsm8k_nemo,3,full,a9_dpp,dpp.k6,6,0.6540638999655393,0.7633128210177391,0.3333333333333333,0.3705833333333333,0,0.0009388625621795654,
lapeigvals_gsm8k_nemo,3,full,a9_dpp,dpp.k7,7,0.6305157616633027,0.7666177653062897,0.2857142857142857,0.3676428571428571,0,0.0009388625621795654,
lapeigvals_gsm8k_nemo,3,full,a9_dpp,dpp.k8,8,0.6336172237811581,0.7618057401663958,0.25,0.3654375,0,0.0009388625621795654,
lapeigvals_gsm8k_nemo,3,full,a9_dpp,dpp,23,0.7751686112341849,0.794112144931817,0.34782608695652173,0.34743478260869565,0,0.0009388625621795654,
lapeigvals_gsm8k_nemo,3,full,a9_dpp,dpp.ridge,26,0.7823068970609954,0.7943471340192652,0.34615384615384615,0.34580769230769226,0,0.0009388625621795654,
lapeigvals_gsm8k_nemo,3,keep,a9_dpp,dpp.k3,3,0.72743235038317,0.7656292357931701,0.3333333333333333,0.3371666666666666,0,0.0005844235420227051,
lapeigvals_gsm8k_nemo,3,keep,a9_dpp,dpp.k4,4,0.7306486814683536,0.773973317579875,0.25,0.329875,0,0.0005844235420227051,
lapeigvals_gsm8k_nemo,3,keep,a9_dpp,dpp.k5,5,0.7401499860516254,0.765733602454914,0.4,0.3301,0,0.0005844235420227051,
lapeigvals_gsm8k_nemo,3,keep,a9_dpp,dpp.k6,6,0.7751029718242834,0.7703388634536177,0.5,0.3311666666666666,0,0.0005844235420227051,
lapeigvals_gsm8k_nemo,3,keep,a9_dpp,dpp.k7,7,0.7624509755657296,0.7720054480710219,0.42857142857142855,0.33107142857142857,0,0.0005844235420227051,
lapeigvals_gsm8k_nemo,3,keep,a9_dpp,dpp.k8,8,0.7791069758282873,0.7786947603341045,0.375,0.3355625,0,0.0005844235420227051,
lapeigvals_gsm8k_nemo,3,keep,a9_dpp,dpp,15,0.7912502666601028,0.7956310408769426,0.3333333333333333,0.3317333333333333,0,0.0005844235420227051,
lapeigvals_gsm8k_nemo,3,keep,a9_dpp,dpp.ridge,18,0.7938594332036956,0.797496512906349,0.3333333333333333,0.3316666666666666,0,0.0005844235420227051,
lapeigvals_gsm8k_nemo,4,full,a9_dpp,dpp.k3,3,0.6362421793534933,0.7201511991657976,0.6666666666666666,0.445,0,0.0005891323089599609,
lapeigvals_gsm8k_nemo,4,full,a9_dpp,dpp.k4,4,0.6661398592283629,0.7518176485922838,0.5,0.4145,0,0.0005891323089599609,
lapeigvals_gsm8k_nemo,4,full,a9_dpp,dpp.k5,5,0.664820125130344,0.7614891814389989,0.4,0.431,0,0.0005891323089599609,
lapeigvals_gsm8k_nemo,4,full,a9_dpp,dpp.k6,6,0.6868808654848801,0.7648520594369136,0.3333333333333333,0.44375,0,0.0005891323089599609,
lapeigvals_gsm8k_nemo,4,full,a9_dpp,dpp.k7,7,0.726016684045881,0.7760896767466109,0.42857142857142855,0.4499285714285714,0,0.0005891323089599609,
lapeigvals_gsm8k_nemo,4,full,a9_dpp,dpp.k8,8,0.7424074556830031,0.7732032064650679,0.375,0.441,0,0.0005891323089599609,
lapeigvals_gsm8k_nemo,4,full,a9_dpp,dpp,23,0.7776655370177268,0.7875912408759125,0.34782608695652173,0.39067391304347826,0,0.0005891323089599609,
lapeigvals_gsm8k_nemo,4,full,a9_dpp,dpp.ridge,25,0.77359228362878,0.788237747653806,0.32,0.3856800000000001,0,0.0005891323089599609,
lapeigvals_gsm8k_nemo,4,keep,a9_dpp,dpp.k3,3,0.759661757038582,0.7614748435870698,0.6666666666666666,0.3303333333333333,0,0.00043258070945739746,
lapeigvals_gsm8k_nemo,4,keep,a9_dpp,dpp.k4,4,0.7764924400417101,0.7502430917622525,0.5,0.328875,0,0.00043258070945739746,
lapeigvals_gsm8k_nemo,4,keep,a9_dpp,dpp.k5,5,0.7783824296141815,0.7564898331595411,0.4,0.3315,0,0.00043258070945739746,
lapeigvals_gsm8k_nemo,4,keep,a9_dpp,dpp.k6,6,0.7492342283628781,0.7804555526590198,0.3333333333333333,0.3364166666666667,0,0.00043258070945739746,
lapeigvals_gsm8k_nemo,4,keep,a9_dpp,dpp.k7,7,0.766390771637122,0.7753916840458811,0.2857142857142857,0.33,0,0.00043258070945739746,
lapeigvals_gsm8k_nemo,4,keep,a9_dpp,dpp.k8,8,0.7630832898852971,0.7722347497393119,0.375,0.3319375,0,0.00043258070945739746,
lapeigvals_gsm8k_nemo,4,keep,a9_dpp,dpp,16,0.7885655630865486,0.7917609489051096,0.25,0.33459375,0,0.00043258070945739746,
lapeigvals_gsm8k_nemo,4,keep,a9_dpp,dpp.ridge,17,0.7787571689259646,0.792071819603754,0.23529411764705882,0.3343235294117647,0,0.00043258070945739746,
lapeigvals_gsm8k_phi35,0,full,a9_dpp,dpp.k3,3,0.5830200736786708,0.7020502217878354,0.3333333333333333,0.2651666666666666,0,0.0009513497352600098,
lapeigvals_gsm8k_phi35,0,full,a9_dpp,dpp.k4,4,0.5838658747462596,0.732997518983535,0.25,0.2735,0,0.0009513497352600098,
lapeigvals_gsm8k_phi35,0,full,a9_dpp,dpp.k5,5,0.592681001428464,0.7544695887527253,0.2,0.26770000000000005,0,0.0009513497352600098,
lapeigvals_gsm8k_phi35,0,full,a9_dpp,dpp.k6,6,0.6614540260130818,0.7684001202917073,0.3333333333333333,0.27625,0,0.0009513497352600098,
lapeigvals_gsm8k_phi35,0,full,a9_dpp,dpp.k7,7,0.6364747011502895,0.7674340275167281,0.2857142857142857,0.2727142857142857,0,0.0009513497352600098,
lapeigvals_gsm8k_phi35,0,full,a9_dpp,dpp.k8,8,0.6949289527103226,0.7787452071272837,0.25,0.293125,0,0.0009513497352600098,
lapeigvals_gsm8k_phi35,0,full,a9_dpp,dpp,23,0.7641154800390949,0.803143372678746,0.391304347826087,0.36321739130434777,0,0.0009513497352600098,
lapeigvals_gsm8k_phi35,0,full,a9_dpp,dpp.ridge,26,0.7868769265468762,0.8021562288549733,0.38461538461538464,0.3718461538461539,0,0.0009513497352600098,
lapeigvals_gsm8k_phi35,0,keep,a9_dpp,dpp.k3,3,0.7006428088113676,0.7681242011878805,0.3333333333333333,0.448,0,0.001516968011856079,
lapeigvals_gsm8k_phi35,0,keep,a9_dpp,dpp.k4,4,0.777591910382678,0.7844560559356439,0.5,0.44825,0,0.001516968011856079,
lapeigvals_gsm8k_phi35,0,keep,a9_dpp,dpp.k5,5,0.782159236147658,0.769940605969476,0.6,0.4419,0,0.001516968011856079,
lapeigvals_gsm8k_phi35,0,keep,a9_dpp,dpp.k6,6,0.8063867378392603,0.780363882414856,0.6666666666666666,0.44016666666666665,0,0.001516968011856079,
lapeigvals_gsm8k_phi35,0,keep,a9_dpp,dpp.k7,7,0.7674047064130517,0.7904135027441545,0.7142857142857143,0.45049999999999996,0,0.001516968011856079,
lapeigvals_gsm8k_phi35,0,keep,a9_dpp,dpp.k8,8,0.7861063077964063,0.7929757161115707,0.75,0.444125,0,0.001516968011856079,
lapeigvals_gsm8k_phi35,0,keep,a9_dpp,dpp,12,0.7683068942184799,0.8024005713856102,0.5,0.44325,0,0.001516968011856079,
lapeigvals_gsm8k_phi35,0,keep,a9_dpp,dpp.ridge,15,0.799620329298549,0.8046470190211262,0.4666666666666667,0.4440666666666667,0,0.001516968011856079,
lapeigvals_gsm8k_phi35,1,full,a9_dpp,dpp.k3,3,0.5890635409351987,0.6732249410324276,0.3333333333333333,0.4593333333333333,0,0.000866621732711792,
lapeigvals_gsm8k_phi35,1,full,a9_dpp,dpp.k4,4,0.5712022182610419,0.7088107456021895,0.5,0.453,0,0.000866621732711792,
lapeigvals_gsm8k_phi35,1,full,a9_dpp,dpp.k5,5,0.5797907776517401,0.728937143268694,0.4,0.4579000000000001,0,0.000866621732711792,
lapeigvals_gsm8k_phi35,1,full,a9_dpp,dpp.k6,6,0.5921604638182179,0.7455877851599777,0.3333333333333333,0.4555,0,0.000866621732711792,
lapeigvals_gsm8k_phi35,1,full,a9_dpp,dpp.k7,7,0.629485586704838,0.7469994058229352,0.42857142857142855,0.4559285714285714,0,0.000866621732711792,
lapeigvals_gsm8k_phi35,1,full,a9_dpp,dpp.k8,8,0.6764615855524947,0.7553675795387026,0.5,0.449,0,0.000866621732711792,
lapeigvals_gsm8k_phi35,1,full,a9_dpp,dpp,24,0.7643817857721602,0.7851477340247393,0.4166666666666667,0.4497291666666667,0,0.000866621732711792,
lapeigvals_gsm8k_phi35,1,full,a9_dpp,dpp.ridge,26,0.7750589675723367,0.7851981490484163,0.4230769230769231,0.4485576923076924,0,0.000866621732711792,
lapeigvals_gsm8k_phi35,1,keep,a9_dpp,dpp.k3,3,0.7218531122274437,0.7523196312501126,0.6666666666666666,0.4393333333333333,0,0.0009451210498809814,
lapeigvals_gsm8k_phi35,1,keep,a9_dpp,dpp.k4,4,0.737175678352149,0.7603975584724249,0.75,0.44575,0,0.0009451210498809814,
lapeigvals_gsm8k_phi35,1,keep,a9_dpp,dpp.k5,5,0.7541547381119573,0.7629226309440214,0.8,0.4458000000000001,0,0.0009451210498809814,
lapeigvals_gsm8k_phi35,1,keep,a9_dpp,dpp.k6,6,0.7340067340067341,0.764778624029961,0.6666666666666666,0.445,0,0.0009451210498809814,
lapeigvals_gsm8k_phi35,1,keep,a9_dpp,dpp.k7,7,0.7746628495291596,0.7713570644051927,0.5714285714285714,0.442,0,0.0009451210498809814,
lapeigvals_gsm8k_phi35,1,keep,a9_dpp,dpp.k8,8,0.7786420353265272,0.7694852265975259,0.5,0.442375,0,0.0009451210498809814,
lapeigvals_gsm8k_phi35,1,keep,a9_dpp,dpp,13,0.7814328669943643,0.7848034714344874,0.46153846153846156,0.44242307692307703,0,0.0009451210498809814,
lapeigvals_gsm8k_phi35,1,keep,a9_dpp,dpp.ridge,14,0.7822971245431138,0.7834789967410289,0.42857142857142855,0.44596428571428565,0,0.0009451210498809814,
lapeigvals_gsm8k_phi35,2,full,a9_dpp,dpp.k3,3,0.6167557932263815,0.720102990691226,0.0,0.664,0,0.0007211565971374512,
lapeigvals_gsm8k_phi35,2,full,a9_dpp,dpp.k4,4,0.6384522587731144,0.72729505392607,0.25,0.6205,0,0.0007211565971374512,
lapeigvals_gsm8k_phi35,2,full,a9_dpp,dpp.k5,5,0.6210590756045302,0.7474279335241902,0.4,0.6365999999999999,0,0.0007211565971374512,
lapeigvals_gsm8k_phi35,2,full,a9_dpp,dpp.k6,6,0.682979527899314,0.7675600929076865,0.5,0.6380833333333333,0,0.0007211565971374512,
lapeigvals_gsm8k_phi35,2,full,a9_dpp,dpp.k7,7,0.6447181260015485,0.7812376888312716,0.5714285714285714,0.6407142857142857,0,0.0007211565971374512,
lapeigvals_gsm8k_phi35,2,full,a9_dpp,dpp.k8,8,0.7108338284808872,0.7787976016853022,0.5,0.627,0,0.0007211565971374512,
lapeigvals_gsm8k_phi35,2,full,a9_dpp,dpp,24,0.8112677577918218,0.8162754100722016,0.5,0.5630416666666668,0,0.0007211565971374512,
lapeigvals_gsm8k_phi35,2,full,a9_dpp,dpp.ridge,26,0.8166333567403087,0.8176906318082788,0.5,0.5583076923076923,0,0.0007211565971374512,
lapeigvals_gsm8k_phi35,2,keep,a9_dpp,dpp.k3,3,0.7106357694592988,0.760324096580781,0.0,0.4925,0,0.0021491050720214844,
lapeigvals_gsm8k_phi35,2,keep,a9_dpp,dpp.k4,4,0.7408847836655323,0.7687570896127046,0.25,0.50475,0,0.0021491050720214844,
lapeigvals_gsm8k_phi35,2,keep,a9_dpp,dpp.k5,5,0.7304596769837413,0.7714629359549146,0.4,0.49470000000000003,0,0.0021491050720214844,
lapeigvals_gsm8k_phi35,2,keep,a9_dpp,dpp.k6,6,0.7819910333279316,0.7831808278867104,0.5,0.4949166666666666,0,0.0021491050720214844,
lapeigvals_gsm8k_phi35,2,keep,a9_dpp,dpp.k7,7,0.7748248978195502,0.7713448207565854,0.5714285714285714,0.5017142857142857,0,0.0021491050720214844,
lapeigvals_gsm8k_phi35,2,keep,a9_dpp,dpp.k8,8,0.7945407731503988,0.7813838923999351,0.625,0.500625,0,0.0021491050720214844,
lapeigvals_gsm8k_phi35,2,keep,a9_dpp,dpp,15,0.8104575163398694,0.798408325681053,0.4,0.4995666666666666,0,0.0021491050720214844,
lapeigvals_gsm8k_phi35,2,keep,a9_dpp,dpp.ridge,17,0.8156250562667676,0.7958674084877295,0.4117647058823529,0.500264705882353,0,0.0021491050720214844,
lapeigvals_gsm8k_phi35,3,full,a9_dpp,dpp.k3,3,0.5851951501941284,0.7144445201280567,0.0,0.352,0,0.0010178089141845703,
lapeigvals_gsm8k_phi35,3,full,a9_dpp,dpp.k4,4,0.6725189019821538,0.7257427968122063,0.0,0.2905,0,0.0010178089141845703,
lapeigvals_gsm8k_phi35,3,full,a9_dpp,dpp.k5,5,0.6501770996526123,0.7378972822014848,0.0,0.2529,0,0.0010178089141845703,
lapeigvals_gsm8k_phi35,3,full,a9_dpp,dpp.k6,6,0.6933962264150941,0.7495443089707785,0.16666666666666666,0.3543333333333333,0,0.0010178089141845703,
lapeigvals_gsm8k_phi35,3,full,a9_dpp,dpp.k7,7,0.6815271439275254,0.7536032967781486,0.14285714285714285,0.31885714285714284,0,0.0010178089141845703,
lapeigvals_gsm8k_phi35,3,full,a9_dpp,dpp.k8,8,0.6383931612287992,0.7638546420543559,0.125,0.2865,0,0.0010178089141845703,
lapeigvals_gsm8k_phi35,3,full,a9_dpp,dpp,23,0.7810094680198897,0.7912969143791295,0.4782608695652174,0.5070217391304348,0,0.0010178089141845703,
lapeigvals_gsm8k_phi35,3,full,a9_dpp,dpp.ridge,25,0.7923847149376746,0.7927280158027381,0.52,0.5378399999999999,0,0.0010178089141845703,
