id,tier,answer_type,category,has_image
6723bf0d71d8a82752075279,Gold subset,exactMatch,Math,0
6723e60719c334bc13515f01,Gold subset,exactMatch,Physics,0
6723ebefcf4ea65226eb6f9c,Gold subset,exactMatch,Other,0
6723ec50479384d8942cca75,Gold subset,multipleChoice,Humanities/Social Science,0
6723ecf396f515ab208ab187,Gold subset,exactMatch,Math,0
6723ede433d757d4f7d6cad3,Gold subset,exactMatch,Math,0
6723fc382a5a297be25c2d79,Gold subset,multipleChoice,Biology/Medicine,0
672403a54850f72c4c930d47,Gold subset,multipleChoice,Biology/Medicine,0
672403fa5461772b24b2e651,Gold subset,multipleChoice,Biology/Medicine,0
672413536c2345e86ea59fe7,Gold subset,exactMatch,Math,0
67241607454d2eee0ceef762,Gold subset,multipleChoice,Computer Science/AI,0
67241d9a1e38e5f4e7b2b183,Gold subset,multipleChoice,Computer Science/AI,0
67242f1f911674ab1b5d904b,Gold subset,multipleChoice,Biology/Medicine,0
67243887a7c5f8f463109d82,Gold subset,exactMatch,Other,0
6724955b1dc5c59953c463ec,Gold subset,multipleChoice,Other,0
67249d57d91756473725533a,Gold subset,multipleChoice,Computer Science/AI,0
6724a047d917564737255345,Gold subset,multipleChoice,Math,0
6724de4af5d4eb3bb83e0597,Gold subset,exactMatch,Math,0
6724df023d152e09b5c5d6c1,Gold subset,exactMatch,Math,0
6724f3552002c95e0b70ebc4,Gold subset,exactMatch,Math,0
6724f5c20c7d03e5a66cce4b,Gold subset,exactMatch,Computer Science/AI,0
6724f79792419e4380b5686a,Gold subset,multipleChoice,Math,0
6724ff0dea5926938a631b9e,Gold subset,multipleChoice,Other,0
672502cc7cf2342075ca0646,Gold subset,multipleChoice,Other,1
67250fde58b17ce5905f2cfe,Gold subset,exactMatch,Chemistry,0
6725107c97743d26179494c6,Gold subset,exactMatch,Math,0
6725145d97743d26179494d6,Gold subset,exactMatch,Humanities/Social Science,0
67252660e6807ea2c8372c41,Gold subset,exactMatch,Math,0
6725267ae9d3782179d4a5ff,Gold subset,exactMatch,Physics,0
672528b1fc012fdec7fc63c8,Gold subset,multipleChoice,Humanities/Social Science,0
6725292085b48a76ea1b5709,Gold subset,exactMatch,Math,0
67252eb05d09683709d8a5f8,Gold subset,exactMatch,Humanities/Social Science,0
672538bc6d762e2b5184b6cf,Gold subset,multipleChoice,Computer Science/AI,0
67253a0b13c1aec29d1f1841,Gold subset,exactMatch,Computer Science/AI,0
67253bcc94bd63ec55a66a0c,Gold subset,exactMatch,Math,0
67253c33ad98e94b47ea3477,Gold subset,multipleChoice,Biology/Medicine,0
672547d531e4efbf27ecd1cf,Gold subset,exactMatch,Math,0
67254dd75a5d8bd3890203c6,Gold subset,multipleChoice,Math,1
672556af66f8db005694c4d8,Gold subset,exactMatch,Math,0
67256e36e5e6cc87293fc3f0,Gold subset,multipleChoice,Biology/Medicine,0
67257157c16289d7e113915b,Gold subset,multipleChoice,Chemistry,0
67257a165c16db8f964755a2,Gold subset,exactMatch,Other,1
67258391e0340e3face2bc7b,Gold subset,exactMatch,Math,0
672588e1f71812e186947615,Gold subset,multipleChoice,Physics,0
6725a933e10373a976b7e2a2,Gold subset,multipleChoice,Computer Science/AI,0
6725b22cf0e7323addabf758,Gold subset,exactMatch,Computer Science/AI,0
6725bb348255543498bdcbed,Gold subset,exactMatch,Math,0
6725cc85569cf0c62da64d29,Gold subset,exactMatch,Math,0
6725e382086428ce4e2fa8d6,Gold subset,exactMatch,Physics,0
6725e42052e181595c8bf328,Gold subset,multipleChoice,Physics,0
6725e8e30a7e4f593d9c716f,Gold subset,multipleChoice,Math,0
6725fe6b26992c47ce3a7ef5,Gold subset,multipleChoice,Math,0
6726012526992c47ce3a7f00,Gold subset,exactMatch,Computer Science/AI,0
67260a2a8f9ce8a272ed4e9a,Gold subset,exactMatch,Computer Science/AI,0
67260ae24ee1765ace1c8a54,Gold subset,exactMatch,Other,0
672614260019e08d7f82b2d0,Gold subset,multipleChoice,Math,0
6726669dcb8f46f45799b5a8,Gold subset,exactMatch,Computer Science/AI,0
67267e44d47e5c6744def124,Gold subset,exactMatch,Biology/Medicine,1
6726941826b7fc6a39fbe581,Gold subset,multipleChoice,Humanities/Social Science,0
6726ee5f8825660211cd8a70,Gold subset,exactMatch,Math,0
6726f1f73958e8253ed79aed,Gold subset,exactMatch,Math,0
6728f1b489898f87cb5320ea,Gold subset,exactMatch,Other,0
6728fa2e9024bd67851adfd9,Gold subset,exactMatch,Humanities/Social Science,0
672910239024bd67851ae002,Gold subset,exactMatch,Humanities/Social Science,1
67291a9877c129a9659171a5,Gold subset,exactMatch,Computer Science/AI,0
6729d4704648ce900654fb6d,Gold subset,exactMatch,Math,0
6729ed087c934b95927b958c,Gold subset,exactMatch,Computer Science/AI,0
672a32576547c905a6e6ad2c,Gold subset,exactMatch,Math,0
672a5b4eefd96b7e660d8ea4,Gold subset,exactMatch,Math,0
672a5d27385accabb646acfe,Gold subset,exactMatch,Humanities/Social Science,0
672a857f44b1b51ebe496467,Gold subset,exactMatch,Math,0
672b75530af18d6c52ca104c,Gold subset,exactMatch,Math,0
672caa8a948e810916427a4c,Gold subset,exactMatch,Math,0
672cbcc9e9bdca604f9e0c18,Gold subset,exactMatch,Chemistry,1
672cf9ab1abdeca725a6c993,Gold subset,exactMatch,Computer Science/AI,0
672d44d02a52b5a11753319c,Gold subset,exactMatch,Physics,0
672e0541604ada7a6f6735c0,Gold subset,exactMatch,Math,0
672e05610a85795d0ed2d363,Gold subset,exactMatch,Math,0
672e24f117ed86a6ef9def55,Gold subset,exactMatch,Computer Science/AI,0
672ec55453f431bf8d3dc928,Gold subset,exactMatch,Biology/Medicine,0
672f2311db65f629cc9236ce,Gold subset,exactMatch,Math,0
672f4434e9c13daba078d693,Gold subset,exactMatch,Physics,0
672f74159150f3ac08f0c9f5,Gold subset,exactMatch,Math,0
672f819789e556fe53c8af75,Gold subset,exactMatch,Math,0
672f935ae8305894b6cfdc94,Gold subset,exactMatch,Math,0
672ff71e724ca22f42c0ff85,Gold subset,multipleChoice,Biology/Medicine,0
67300f2e4524fef4d81b65c2,Gold subset,exactMatch,Other,0
673025aa4524fef4d81b65d9,Gold subset,exactMatch,Computer Science/AI,0
673029b26ad714f5469388f5,Gold subset,multipleChoice,Math,0
67313652f659ba7b3fd1fe40,Gold subset,multipleChoice,Humanities/Social Science,0
6731c361932ff1e062488324,Gold subset,exactMatch,Math,0
6731ce1a5b596793cf7e6eac,Gold subset,exactMatch,Biology/Medicine,1
6732761c77e9a02e661946ac,Gold subset,exactMatch,Other,0
67327daab33b7d6a440fecf0,Gold subset,exactMatch,Computer Science/AI,0
6732a917934ffe0cf439cf30,Gold subset,exactMatch,Math,0
6732ca5730bf2e525136b688,Gold subset,exactMatch,Math,0
6732d91a87eb8fc773aaf2c0,Gold subset,multipleChoice,Math,0
67330386bda81b2106f720dc,Gold subset,exactMatch,Computer Science/AI,0
6733f23b731fba4902214821,Gold subset,exactMatch,Math,0
6734346cf3950859f67019af,Gold subset,multipleChoice,Humanities/Social Science,0
673484483ad1f0cf44dd1ca6,Gold subset,exactMatch,Math,0
6734b4befaf4e6eb454c1c92,Gold subset,exactMatch,Biology/Medicine,1
6734b7eb13b86f319a8eca97,Gold subset,exactMatch,Biology/Medicine,1
6734b98afaf4e6eb454c1c9d,Gold subset,exactMatch,Biology/Medicine,1
67350775c4454316b9ed7d67,Gold subset,exactMatch,Biology/Medicine,1
67350ec69077b07d4e32c17a,Gold subset,exactMatch,Biology/Medicine,1
673511ca392d03ca70384d19,Gold subset,exactMatch,Biology/Medicine,1
67351d7729ebafdd5e74c3c0,Gold subset,multipleChoice,Biology/Medicine,1
673523f85a2fa2eb62ee48b4,Gold subset,exactMatch,Biology/Medicine,1
673526bb5a2fa2eb62ee48c1,Gold subset,exactMatch,Biology/Medicine,1
67352e9911e5510fc618f619,Gold subset,multipleChoice,Math,0
673531cae26d0576765bd963,Gold subset,exactMatch,Math,0
6735f8858d3f50a33ee9d52e,Gold subset,exactMatch,Biology/Medicine,1
673602ff4859597c5ce341a2,Gold subset,multipleChoice,Computer Science/AI,1
67361668dba36cc0d595f420,Gold subset,exactMatch,Biology/Medicine,1
673617895f0b0b9b83ff36f4,Gold subset,exactMatch,Physics,1
67364c441758ad568a4a2ac6,Gold subset,exactMatch,Physics,0
67364d570965d02f400bb6d2,Gold subset,multipleChoice,Humanities/Social Science,0
6736667eb5eda7e01fa935b2,Gold subset,exactMatch,Math,0
673668e658bad7ba89d4ad54,Gold subset,multipleChoice,Math,0
67367227d9ae2dd73efeded6,Gold subset,multipleChoice,Computer Science/AI,0
67368bceaea0de6b58ec346a,Gold subset,exactMatch,Humanities/Social Science,0
6736945a5a7f4f59e4731c4d,Gold subset,exactMatch,Engineering,0
6736a9b0b949d548db8da965,Gold subset,multipleChoice,Biology/Medicine,0
6736d5dc278519f8b1845091,Gold subset,exactMatch,Math,1
6736d80ac3870d903d810cb3,Gold subset,exactMatch,Math,0
6736d8d1278519f8b18450a5,Gold subset,exactMatch,Chemistry,0
6736ddc7ab70ca0b4ee6a2e6,Gold subset,exactMatch,Computer Science/AI,0
6736f46694e6cfc37bdae690,Gold subset,multipleChoice,Math,1
6736f655e51e5ebba186a75d,Gold subset,exactMatch,Computer Science/AI,0
6736f9f6badaad51129ec932,Gold subset,exactMatch,Computer Science/AI,0
6736fe88824201a362e27aa1,Gold subset,exactMatch,Math,0
673701a01baae2c519a9765a,Gold subset,exactMatch,Computer Science/AI,0
6737022fa283793ef57494a3,Gold subset,exactMatch,Biology/Medicine,0
67370359930c1fd7247f3413,Gold subset,exactMatch,Math,0
6737092e3a78dbef3611f734,Gold subset,exactMatch,Physics,0
673709d1980211368f0f952f,Gold subset,exactMatch,Other,0
6737155919fe786391fedd08,Gold subset,exactMatch,Math,0
673722c82bfc8ab579ed111f,Gold subset,multipleChoice,Humanities/Social Science,0
67372622d73437e891c14877,Gold subset,exactMatch,Math,0
67372744600c9c0daa5d8f3f,Gold subset,multipleChoice,Biology/Medicine,0
6737278e15a024e05742d098,Gold subset,exactMatch,Other,1
673735aa61f20f11eb1097d2,Gold subset,multipleChoice,Other,0
67374bd8cceb51c87c8f1925,Gold subset,exactMatch,Math,0
67374c79ccee19cce9664dd5,Gold subset,exactMatch,Physics,0
6737591afaa3cc153fb6ddc3,Gold subset,exactMatch,Physics,0
67375e6f8b1cc52c211f95ce,Gold subset,exactMatch,Biology/Medicine,0
6737697dedff89681fe75582,Gold subset,exactMatch,Biology/Medicine,0
673797594656f5343e5d35db,Gold subset,exactMatch,Physics,0
67379dd995d9299b8ac8439c,Gold subset,multipleChoice,Biology/Medicine,0
6737b25181d9423817b88328,Gold subset,exactMatch,Math,0
6737d3148ebd5a3e08cacd4d,Gold subset,exactMatch,Computer Science/AI,0
6737f5f63fee081b67a59e1c,Gold subset,exactMatch,Math,0
6737feb4c11efda6b940d219,Gold subset,exactMatch,Math,0
673814e333f92b33fc5d4ef6,Gold subset,exactMatch,Math,0
673818e39b3842b34824240d,Gold subset,multipleChoice,Physics,0
67381a8ee4ea03183132a559,Gold subset,multipleChoice,Humanities/Social Science,0
67381b2862660a32c77bfe3d,Gold subset,exactMatch,Computer Science/AI,0
673829d59b3842b348242450,Gold subset,exactMatch,Physics,0
67382a0d9093b0b290d932b9,Gold subset,exactMatch,Math,0
67382e289b3842b34824245b,Gold subset,exactMatch,Math,0
67383288f2df805520bc86b5,Gold subset,multipleChoice,Biology/Medicine,0
67384618f50a1fb083fa3eea,Gold subset,exactMatch,Math,0
673857db3a5ac4684b750d22,Gold subset,exactMatch,Math,0
67387af4aa63aa9bc8096f48,Gold subset,exactMatch,Math,0
6738925a88684584d13d4d44,Gold subset,exactMatch,Math,0
6738936964b4aaf164087959,Gold subset,exactMatch,Computer Science/AI,0
6738b35e0cf19fed829b4838,Gold subset,multipleChoice,Engineering,1
6738d83df02fdab01eba410c,Gold subset,multipleChoice,Engineering,1
6738ed5aafa76366534beaa8,Gold subset,exactMatch,Math,0
6738f23e851b80b033aa8636,Gold subset,exactMatch,Math,0
6738fd4b851b80b033aa866f,Gold subset,exactMatch,Math,0
6739149727881148ddf2aca0,Gold subset,exactMatch,Humanities/Social Science,0
67391a30af74773130b63bb2,Gold subset,exactMatch,Math,0
67392014a87cc4cf423a73e2,Gold subset,exactMatch,Math,0
6739374caf97ceab210adc21,Gold subset,exactMatch,Math,0
67393de74954110962f03245,Gold subset,multipleChoice,Biology/Medicine,0
673940404b79755e8fd591dc,Gold subset,exactMatch,Math,0
673963bfc066d38d05efee80,Gold subset,exactMatch,Math,0
673966c85558387c37dd7b7d,Gold subset,multipleChoice,Biology/Medicine,1
67396779f2c1f4ba83e0a0a2,Gold subset,exactMatch,Math,0
6739691ecea30e65e1f96876,Gold subset,multipleChoice,Computer Science/AI,0
67396c5bbb01e9373d18968e,Gold subset,exactMatch,Biology/Medicine,0
6739c2b970e297a5bb200fdb,Gold subset,exactMatch,Math,0
6739e06f5a81384176dd28cd,Gold subset,multipleChoice,Math,0
6739f5ede8b91dc9dac17cd9,Gold subset,exactMatch,Biology/Medicine,0
6739fe23f1f7144f9a3c9715,Gold subset,exactMatch,Other,0
673a2f99b526858a94683ad1,Gold subset,multipleChoice,Math,0
673a31d0efec47c08d597095,Gold subset,exactMatch,Math,0
673a3a5fefec47c08d59709c,Gold subset,exactMatch,Math,0
673a42a50d455936415f2d23,Gold subset,exactMatch,Physics,1
673a5d4f6bd877b81c665adc,Gold subset,exactMatch,Math,0
673a5f9b329d98c7d4b69d5f,Gold subset,multipleChoice,Biology/Medicine,0
673a76559e89466aa6433f66,Gold subset,multipleChoice,Humanities/Social Science,0
673a7987334115f5123f9c64,Gold subset,exactMatch,Math,0
673a811139a72249939a6b6d,Gold subset,exactMatch,Physics,1
673a8c2e4e2e35b51a27fafd,Gold subset,multipleChoice,Biology/Medicine,0
673a8ff77acc7cdc8c824b62,Gold subset,exactMatch,Math,0
673ab3fac0726c7f6713bf35,Gold subset,exactMatch,Math,0
673ab9f26b5c65098f208d90,Gold subset,exactMatch,Math,0
673abcf453a538174c41d5c6,Gold subset,multipleChoice,Biology/Medicine,1
673ac0ef3792ac12ad54f599,Gold subset,exactMatch,Math,0
673af092fa64168165769f1e,Gold subset,multipleChoice,Biology/Medicine,0
673af80a3022b9e17f89d1c5,Gold subset,exactMatch,Math,0
673b026a4fa2c1cad72e2e28,Gold subset,multipleChoice,Math,0
673b0fb5fa1e03dfc8513c37,Gold subset,multipleChoice,Math,0
673b198c2e9d1d0e28ee75ca,Gold subset,exactMatch,Math,0
673b5fdff0294e2cbdb5bebb,Gold subset,exactMatch,Math,0
673b6ef1430f8b6e47a67760,Gold subset,exactMatch,Math,0
673b7ee0b22ebd24e26d4ece,Gold subset,exactMatch,Math,0
673b955f2ddd80745b6bd232,Gold subset,exactMatch,Computer Science/AI,0
673c138655928a6b1b360ada,Gold subset,multipleChoice,Math,0
673ce6500bf8b23a52510a18,Gold subset,exactMatch,Math,0
673d6d05b7ef4f8f44830921,Gold subset,multipleChoice,Humanities/Social Science,0
673d70ca1b7b41a118b4b786,Gold subset,exactMatch,Math,0
673e53fe9c1787f33fd0b965,Gold subset,exactMatch,Computer Science/AI,1
673f8934ccb23d2ccc360e4e,Gold subset,exactMatch,Math,0
673fd5bcf7f86aa772591883,Gold subset,exactMatch,Humanities/Social Science,0
673ff6e9766a23f49ade65df,Gold subset,exactMatch,Physics,0
673ffbd26fcd58c71515bdee,Gold subset,exactMatch,Computer Science/AI,0
6740f12881d5bb0710804155,Gold subset,exactMatch,Math,0
67414401f5fbbfac5c273a0d,Gold subset,exactMatch,Humanities/Social Science,0
67418f4d1cf0c9eba73432cc,Gold subset,exactMatch,Math,0
6742b72d714118dd43c25d12,Gold subset,exactMatch,Math,0
674362ab6b7aa212dfb90595,Gold subset,exactMatch,Math,0
67440064abafa90f5b9d4da9,Gold subset,exactMatch,Physics,0
6744e0c28bc949975d41b7d6,Gold subset,multipleChoice,Math,0
67455cd07df215d3effe4f4e,Gold subset,exactMatch,Physics,0
67455f379dbdcf3802abd8f6,Gold subset,exactMatch,Physics,0
674761ffca5b554156dc9037,Gold subset,multipleChoice,Other,0
674818a0d2dbfbb2e99bd257,Gold subset,exactMatch,Math,0
67483a7928f6e886b0c6be8b,Gold subset,exactMatch,Math,0
674f07ffffb28de6c182c458,Gold subset,exactMatch,Other,0
675407879744e5be6fabc0d5,Gold subset,exactMatch,Other,1
6755d8a01c505b5224374708,Gold subset,exactMatch,Math,0
67ae17cf1509e1d55b4a0eec,Gold subset,exactMatch,Math,0
675642a2829a199495a2fa4e,Gold subset,exactMatch,Other,0
6759a235c0c22e78a0758d86,Gold subset,exactMatch,Humanities/Social Science,0
675aa6e703e9471764dfedd2,Gold subset,multipleChoice,Other,0
675b351deb7996cd4dfe804c,Gold subset,exactMatch,Humanities/Social Science,0
675b894146d55c2ffdebd8f5,Gold subset,exactMatch,Math,0
675bbe800b4a17d6e810b318,Gold subset,exactMatch,Math,0
675d7b901ded33d59eb2c94f,Gold subset,exactMatch,Math,0
675ef5df23d39f499ea5e87a,Gold subset,exactMatch,Math,0
6761a307c12ca815b1c97374,Gold subset,exactMatch,Math,0
6764e7288b94f44efa6eb452,Gold subset,exactMatch,Engineering,0
676625d01ac4d6b20625ea51,Gold subset,exactMatch,Computer Science/AI,0
6766662d37a605e5d7cb9ee8,Gold subset,multipleChoice,Biology/Medicine,0
67666a593e38774fc651f9f3,Gold subset,multipleChoice,Biology/Medicine,0
67672352c393c4ff629cb820,Gold subset,multipleChoice,Biology/Medicine,0
676cc5d177aae7d3ee8caaeb,Gold subset,exactMatch,Physics,0
676d5eab75870eef1bf0f9bf,Gold subset,exactMatch,Math,0
676dcbc58c865e5ad3fd4ed7,Gold subset,exactMatch,Other,1
676df4158b07cdbcd761e9f2,Gold subset,exactMatch,Math,0
676e9656e3e0846ee73dbf9d,Gold subset,exactMatch,Math,0
676ec0aec55ebb76b35c2acb,Gold subset,exactMatch,Biology/Medicine,1
6771857cb5c33d92de2a4bb4,Gold subset,exactMatch,Math,0
6774abe2c935e3922327ff5e,Gold subset,multipleChoice,Biology/Medicine,0
677b87f0a0514619221df8c6,Gold subset,exactMatch,Math,0
677c1cf633409bfdbb11942d,Gold subset,multipleChoice,Biology/Medicine,0
677da0a433769e54d305f23c,Gold subset,multipleChoice,Physics,0
6781903d382cfca83d01b77f,Gold subset,exactMatch,Biology/Medicine,0
678591c5156d7fb9f7cd171a,Gold subset,exactMatch,Math,0
6786bc24d006270154ff7030,Gold subset,exactMatch,Computer Science/AI,1
67884c06637d9e8c9d4e5ea4,Gold subset,exactMatch,Math,0
67887461021f084e2418aeaa,Gold subset,exactMatch,Math,0
678dadfaa2acdbbe2a403cb7,Gold subset,exactMatch,Physics,0
678ed6acd3b675111409b815,Gold subset,multipleChoice,Engineering,1
67c6d685a86f62873609508f,Gold subset,exactMatch,Computer Science/AI,1
67d52597f7120a10b39abc74,Gold subset,exactMatch,Computer Science/AI,1
674c4930f8787d3114abcdd0,Gold subset,exactMatch,Humanities/Social Science,1
6709d59a03c4fbe8446679d9,Gold subset,exactMatch,Math,0
66ec5131c583351821bff661,Gold subset,exactMatch,Engineering,1
672f7ddd281b45ba7e99346d,Gold subset,exactMatch,Math,0
66ec877286c7331c303480f5,Gold subset,exactMatch,Physics,1
67350237b7aab4044ebf52ca,Gold subset,exactMatch,Math,0
670c447dd0306cd3ba94b47a,Gold subset,exactMatch,Math,0
672a460edfaab7cdbc587e08,Gold subset,exactMatch,Biology/Medicine,1
677296942ebbac6133a1d618,Gold subset,exactMatch,Physics,0
66eae8d9afe364e4f477b76f,Gold subset,exactMatch,Math,0
66eae5c971adc8ff57780329,Gold subset,exactMatch,Math,0
670be48d7038d6936230870a,Gold subset,exactMatch,Physics,0
6771217e251029ed2eca577a,Gold subset,multipleChoice,Engineering,1
669402b41dcb3d5a1ef9e951,Revision subset,exactMatch,Math,0
6696c3734c196f1af6a16fcb,Revision subset,exactMatch,Math,0
66b2c7c9795022550abb176b,Revision subset,exactMatch,Math,0
66b727d367968fa27f2dddda,Revision subset,exactMatch,Physics,0
66ba5510db07a3a9151be0d2,Revision subset,exactMatch,Math,0
66c5c3eae30bdd4f1da62cfc,Revision subset,exactMatch,Math,0
66e89811ca68059533a83566,Revision subset,exactMatch,Math,0
66e8a23d15c60c2c32f2ba55,Revision subset,exactMatch,Math,0
66e8a3ed3aa94517d4573b14,Revision subset,exactMatch,Math,0
66e8ae603aa94517d4573b32,Revision subset,exactMatch,Math,0
66e8d3ed713a83e8aeddc2f5,Revision subset,multipleChoice,Computer Science/AI,0
66e8d4d65699cf35c9a1527c,Revision subset,exactMatch,Math,0
66e8db4fe1e483c59165a247,Revision subset,multipleChoice,Biology/Medicine,0
66e8e473f59e5564daf565b6,Revision subset,exactMatch,Math,0
66e8ea4cacb34dd5dbffa298,Revision subset,multipleChoice,Math,0
66e8f69b1440516dd6ab54da,Revision subset,exactMatch,Biology/Medicine,0
66e907c51440516dd6ab54fb,Revision subset,exactMatch,Computer Science/AI,0
66e93893a3326adf2da92ef0,Revision subset,multipleChoice,Computer Science/AI,0
66e939c176b5b4f3e8a369b8,Revision subset,exactMatch,Math,0
66e94bf0d61a79cca258c675,Revision subset,exactMatch,Math,0
66e9560659cb31393efa7046,Revision subset,exactMatch,Computer Science/AI,0
66e96946cde24c5e61925dc1,Revision subset,exactMatch,Computer Science/AI,1
66e98ce28056cd9dd9b1d9f6,Revision subset,exactMatch,Math,1
66e991ec2dad0e536fb92ece,Revision subset,multipleChoice,Biology/Medicine,0
66e9a436876fbf9ff158c137,Revision subset,exactMatch,Math,0
66ea031360fbbf249dec70e1,Revision subset,exactMatch,Math,0
66ea355dd1767539f1308fc3,Revision subset,exactMatch,Math,0
66ea3fb6e2dc97dd61195fe6,Revision subset,multipleChoice,Computer Science/AI,0
66ea534258a0968d95583cd8,Revision subset,exactMatch,Math,0
66ea542e4509a12ed7db1d7b,Revision subset,exactMatch,Math,0
66ea63837c49faf4e570535e,Revision subset,exactMatch,Chemistry,1
66ea814c5544860edb5aa9fa,Revision subset,exactMatch,Chemistry,0
66ea857b6b8edd4f56302c06,Revision subset,exactMatch,Math,0
66ea99e17094e6aa0bc758e7,Revision subset,exactMatch,Math,0
66eae565b2e7406d498f8cc9,Revision subset,multipleChoice,Computer Science/AI,0
66eaed13c47c4325f612ff48,Revision subset,exactMatch,Computer Science/AI,0
66eb0883f3acd11c70662aff,Revision subset,exactMatch,Math,0
66eb1ad641ef9e7d6011c3be,Revision subset,exactMatch,Computer Science/AI,1
66eb1d84ca5fb5434978190f,Revision subset,exactMatch,Math,0
66eb36fbb38dbcd7910ceafc,Revision subset,exactMatch,Biology/Medicine,0
66eb3cfb2b3ac1255c97d92a,Revision subset,exactMatch,Computer Science/AI,0
66eba0ac68e7d4b6c48bb022,Revision subset,multipleChoice,Computer Science/AI,0
66ebe6b6a708e0910828c0d6,Revision subset,exactMatch,Math,0
66ec11b230ba0debf40b1fec,Revision subset,multipleChoice,Math,0
66ec5671713826aca26a9dba,Revision subset,exactMatch,Math,0
66ec5e266f83e1764787e118,Revision subset,exactMatch,Math,0
66ec6ad7b64b08f801db4fde,Revision subset,exactMatch,Math,0
66ecb2eb54baa602e636a457,Revision subset,exactMatch,Math,0
66ecd3c6e8b95a8f971fb485,Revision subset,exactMatch,Math,0
66ecf59741de2844089fc54b,Revision subset,multipleChoice,Math,0
66ecfd03e7478ca5fcbb7495,Revision subset,exactMatch,Biology/Medicine,0
66ed458ed841eb51a985ca8d,Revision subset,exactMatch,Computer Science/AI,0
66ed96aec2becb9452e4d7b1,Revision subset,exactMatch,Math,0
66edc256d0ce7f9082f8d744,Revision subset,exactMatch,Math,0
66edd3dc1ee489494038d9eb,Revision subset,multipleChoice,Biology/Medicine,0
66ede973564cb32b38cc8a4a,Revision subset,exactMatch,Math,0
66edf49c46d28f04618d6498,Revision subset,exactMatch,Computer Science/AI,0
66ee01a4126fac9cef29cb8b,Revision subset,exactMatch,Math,0
66ee0b4d95cd6c1ce2259e50,Revision subset,multipleChoice,Biology/Medicine,0
66ee158c5db68805b7d3d27b,Revision subset,multipleChoice,Biology/Medicine,0
66ee3918d7b2b78925bd20b6,Revision subset,exactMatch,Math,0
66ee7549084dcacdcaac6437,Revision subset,exactMatch,Math,0
66ee8c598124ad52c77de7ee,Revision subset,exactMatch,Computer Science/AI,0
66ee93ba02314f06feb186cf,Revision subset,multipleChoice,Biology/Medicine,0
66eea759f76fda99cec44de6,Revision subset,exactMatch,Computer Science/AI,0
66eea9e29a4d46950f16c7f2,Revision subset,exactMatch,Math,0
67c7ea98b89aea98883703ed,Revision subset,exactMatch,Math,0
66eed40a01d60ceefc5e586c,Revision subset,exactMatch,Math,0
66eee253ae4c04f9d17d9420,Revision subset,exactMatch,Math,0
66eee811093c534ea2673f87,Revision subset,exactMatch,Math,0
66eef273278112bed8e1d96b,Revision subset,exactMatch,Math,0
66eefc79e487aa1349195d5f,Revision subset,exactMatch,Computer Science/AI,0
66ef20a50312bf74c8ff43a0,Revision subset,exactMatch,Math,0
66ef2a1b8829dedb61d5627a,Revision subset,exactMatch,Biology/Medicine,0
66ef2b318829dedb61d5627e,Revision subset,exactMatch,Math,0
66ef37d1e2195ad810081d37,Revision subset,exactMatch,Math,0
66ef5e39a57b7ef1047d2f58,Revision subset,exactMatch,Math,0
66ef663370b6c01c3d20a5d5,Revision subset,exactMatch,Math,0
66ef7b50d3cdb68693dc3f5c,Revision subset,exactMatch,Computer Science/AI,0
66ef7b798ec4c5bfcdb205fc,Revision subset,exactMatch,Math,0
66ef98088171e6ed71be1454,Revision subset,exactMatch,Math,0
66efbf654a006318b6b4e256,Revision subset,exactMatch,Math,0
66efc68bd7d1b7b37f6e1681,Revision subset,exactMatch,Math,0
66f02cc56ea864e80ba2d3d7,Revision subset,exactMatch,Math,0
66f02e237e0e9c9b46db0db3,Revision subset,exactMatch,Math,0
66f052e814be84cc1edd3fbd,Revision subset,exactMatch,Biology/Medicine,0
66f05a0644e8181fd0e3f69b,Revision subset,exactMatch,Math,0
66f095153f4896d6fb81ca59,Revision subset,exactMatch,Math,0
66f0bc36c6a29a8fa8010813,Revision subset,multipleChoice,Computer Science/AI,0
66f0dab31f3d7fb98443ad69,Revision subset,exactMatch,Biology/Medicine,0
66f0f4efd23ed0ac5f43b25f,Revision subset,multipleChoice,Biology/Medicine,0
66f162bd5542aa4ebe64481e,Revision subset,exactMatch,Math,0
66f19a7b768aced3a5e2ba8a,Revision subset,exactMatch,Math,0
66f1a1fdccdf3d48cee44b17,Revision subset,exactMatch,Math,0
66f1b940f8bb4425f74e4299,Revision subset,exactMatch,Math,1
66f1bc99f8bb4425f74e42a5,Revision subset,exactMatch,Math,0
66f1ce25cd6a2b9d36fe8ea2,Revision subset,multipleChoice,Computer Science/AI,0
66f1d0828fa08a4717238167,Revision subset,exactMatch,Math,0
66f1d9a589b78acd31812b99,Revision subset,exactMatch,Math,0
66f1db990130ee934e5b9810,Revision subset,exactMatch,Math,0
66f1e0138e382acde4df9a95,Revision subset,exactMatch,Math,0
66f1eeb2f673b42e5c4616e7,Revision subset,exactMatch,Math,0
66f28cc8b866ea3f1f4e95f5,Revision subset,exactMatch,Physics,0
66f2e2405f45c4f4f424e9a9,Revision subset,exactMatch,Math,1
66f2e58b5f45c4f4f424e9ae,Revision subset,exactMatch,Math,0
66f2e9b4d18ac34db32642b7,Revision subset,exactMatch,Math,0
66f31140cdc5dafd297e9b5a,Revision subset,multipleChoice,Biology/Medicine,0
66f3117acff7b10052fe1e3d,Revision subset,exactMatch,Biology/Medicine,0
