lane,cell,split,graph,variable,role,categorical,n,rayleigh,smoothness_perm_mean,smoothness_perm_sd,smoothness_effect,smoothness_z,p_smoother,purity,purity_perm_mean,purity_perm_sd,purity_excess,purity_z
global24,se_squad_v2_llama8b,leave_family_out,dufs,row_order,nuisance,False,2933,0.447691601528972,1.0000023674515066,0.008569297047190732,0.5523094583566753,64.45228387824393,0.004975124378109453,0.7335422376659878,0.24897601669377462,0.003962068691797951,0.4845662209722132,122.30131748481155
global24,se_squad_v2_llama8b,leave_family_out,ungated,hallucination,target,True,2933,0.25203084060794934,1.0019541571994126,0.008833089620787217,0.7484607067129627,84.89932161750545,0.004975124378109453,0.9162589763908805,0.5974687505290924,0.004723128794973311,0.31879022586178807,67.49556061250485
global24,se_squad_v2_llama8b,leave_family_out,ungated,trace_length,nuisance,False,2933,0.14010186264400676,1.0002356044335088,0.009120406986389473,0.8599311382008297,94.30870169205095,0.004975124378109453,0.8894827547069015,0.25127254794712406,0.004078058857988745,0.6382102067597775,156.49852760451228
global24,se_squad_v2_llama8b,leave_family_out,ungated,row_order,nuisance,False,2933,0.4415463951169209,1.000965330428355,0.008640111483307606,0.5588794319899524,64.74672651993113,0.004975124378109453,0.7444611466036315,0.2494495412449418,0.004246876648068046,0.4950116053586897,116.5589788401027
global24,seiclr_triviaqa_opt30b,leave_family_out,dufs,hallucination,target,True,5000,0.19582686083475923,0.9991537123956027,0.0074793939581826955,0.8040072729497861,107.40534006528408,0.004975124378109453,0.9311102424887805,0.5026359580341413,0.0038418202357605115,0.4284742844546392,111.52897797411391
global24,seiclr_triviaqa_opt30b,leave_family_out,dufs,trace_length,nuisance,False,5000,0.15919223290873666,0.9998872524268866,0.007179443914591474,0.8407898165294622,117.09751194093523,0.004975124378109453,0.940780580693949,0.26689805421383617,0.003228202363517005,0.6738825264801128,208.7485388449884
global24,seiclr_triviaqa_opt30b,leave_family_out,dufs,row_order,nuisance,False,5000,0.3032912292639798,0.9992423889639745,0.0072103987454303214,0.6964788197401879,96.52048163647848,0.004975124378109453,0.8473436063036345,0.24970192282210546,0.003194374988894297,0.597641683481529,187.09189921637756
global24,seiclr_triviaqa_opt30b,leave_family_out,ungated,hallucination,target,True,5000,0.18741883753902513,1.001317724422521,0.006970223132403894,0.8128278038350784,116.76798165897426,0.004975124378109453,0.9345897466191102,0.5029686066394564,0.003644529168505388,0.4316211399796538,118.42987667914879
global24,seiclr_triviaqa_opt30b,leave_family_out,ungated,trace_length,nuisance,False,5000,0.10807519159884976,0.9996711676164973,0.007287926045227739,0.8918892580882051,122.33877930216924,0.004975124378109453,0.9441850330900705,0.26693870069309994,0.0034571566318524734,0.6772463323969706,195.89691891804068
global24,seiclr_triviaqa_opt30b,leave_family_out,ungated,row_order,nuisance,False,5000,0.2920170659362481,0.9995224551884292,0.007610821987382838,0.7078434162029934,92.96044375036995,0.004975124378109453,0.8539616610417516,0.2501559038056305,0.003349983098785638,0.6038057572361211,180.24143389111407
global24,semenergy_triviaqa_qwen3_8b,leave_family_out,dufs,hallucination,target,True,4392,0.11018082342036428,1.0017309814948099,0.007532893141597445,0.8900095679820649,118.3542818563574,0.004975124378109453,0.9668960982022349,0.500930904118204,0.004126971068930093,0.4659651940840309,112.9073081204883
global24,semenergy_triviaqa_qwen3_8b,leave_family_out,dufs,trace_length,nuisance,False,4392,0.02732314714637149,1.0002386280517428,0.00806635565326868,0.9726833713674993,120.61400745591013,0.004975124378109453,0.9651105140315257,0.2581542941135717,0.0035214429685747387,0.706956219917954,200.7575378124286
global24,semenergy_triviaqa_qwen3_8b,leave_family_out,dufs,row_order,nuisance,False,4392,0.19133929064765207,0.9996270196058363,0.007505236388017814,0.8085893169203258,107.69650510257395,0.004975124378109453,0.9170070536150975,0.2493372856440974,0.003482385416809412,0.6676697679710001,191.72770617180112
global24,semenergy_triviaqa_qwen3_8b,leave_family_out,ungated,hallucination,target,True,4392,0.1198986351034792,1.000959083005408,0.008079553189319624,0.8802162474579079,109.0481648250802,0.004975124378109453,0.9619426726113827,0.5014935823714967,0.003859484907156396,0.460449090239886,119.30324934970072
global24,semenergy_triviaqa_qwen3_8b,leave_family_out,ungated,trace_length,nuisance,False,4392,0.03751586999340475,1.00048929411753,0.007884096146391765,0.9625024773238626,122.14125833115818,0.004975124378109453,0.9573279912513164,0.257759452751809,0.0034129839451010058,0.6995685384995074,204.97270123513692
global24,semenergy_triviaqa_qwen3_8b,leave_family_out,ungated,row_order,nuisance,False,4392,0.21525209369818502,1.0008432497681259,0.008118952875585735,0.78492926464953,96.76015714197197,0.004975124378109453,0.9029592921093664,0.2499700475281222,0.003283603762295191,0.6529892445812442,198.8635937378797
global24,spilled_triviaqa_llama8b,leave_family_out,dufs,hallucination,target,True,256,0.8752493677203805,1.0031620136653954,0.02694436331144993,0.1275094592922655,4.747287752413089,0.004975124378109453,0.9630862835399614,0.9537579997399781,0.005621975825988977,0.009328283799983295,1.6592536305227408
global24,spilled_triviaqa_llama8b,leave_family_out,dufs,trace_length,nuisance,False,256,0.2588899439365287,1.004094506296508,0.026649599682334223,0.7421657599826776,27.963067784990734,0.004975124378109453,0.5881362038077188,0.24629540866418992,0.012713414923736434,0.3418407951435289,26.888196223761955
global24,spilled_triviaqa_llama8b,leave_family_out,dufs,row_order,nuisance,False,256,0.9862140714092275,1.0030803112935942,0.030797115205059893,0.016814446155976964,0.5476564857475894,0.2736318407960199,0.2569854967249189,0.24877885807015857,0.01123485574687797,0.008206638654760318,0.7304623076305046
global24,spilled_triviaqa_llama8b,leave_family_out,ungated,hallucination,target,True,256,0.8553328771759471,1.0047503576898331,0.02364539418421839,0.14871104983474043,6.319094507361248,0.004975124378109453,0.9661747480192194,0.9538723797080871,0.0054673927445724425,0.012302368311132295,2.2501343667591884
global24,spilled_triviaqa_llama8b,leave_family_out,ungated,trace_length,nuisance,False,256,0.2804334140527209,1.006239567355878,0.027113297869969133,0.7213055189336043,26.769379246449567,0.004975124378109453,0.5459747612327325,0.24845268301604853,0.013083188776707657,0.29752207821668397,22.740792271251966
global24,spilled_triviaqa_llama8b,leave_family_out,ungated,row_order,nuisance,False,256,0.9496487384121293,1.0079400171169368,0.026742211812610255,0.05783209091304969,2.1797478500757506,0.01990049751243781,0.25210595413655995,0.2472122667912483,0.01220425960141743,0.004893687345311648,0.4009819116551146
global24,trace_gsm8k_llama8b_k10,leave_family_out,dufs,hallucination,target,True,5000,0.6806789784605046,1.0007339353191977,0.005968499123655866,0.3198202294964717,53.62402678257425,0.004975124378109453,0.7414186030012797,0.6110807343845266,0.002846578011178015,0.13033786861675312,45.78756250660936
global24,trace_gsm8k_llama8b_k10,leave_family_out,dufs,trace_length,nuisance,False,5000,0.16055369882993495,1.0005412507602096,0.006604501267255063,0.8395331539724659,127.1841003490922,0.004975124378109453,0.48713372415624384,0.2498325447032944,0.002715739965783401,0.23730117945294943,87.37993417734893
global24,trace_gsm8k_llama8b_k10,leave_family_out,dufs,row_order,nuisance,False,5000,0.9928243840729908,1.000103667234452,0.006819256780427217,0.007278528616528758,1.06745990008097,0.15920398009950248,0.2565050946004187,0.25007771544693624,0.002637803210571958,0.00642737915348246,2.4366408865234503
global24,trace_gsm8k_llama8b_k10,leave_family_out,ungated,hallucination,target,True,5000,0.6814384729588437,1.000309586200018,0.006308531533840607,0.31877242569723213,50.546012416782965,0.004975124378109453,0.7422013077405791,0.6109460483672013,0.003039285105982277,0.1312552593733778,43.18622794387595
global24,trace_gsm8k_llama8b_k10,leave_family_out,ungated,trace_length,nuisance,False,5000,0.09438452442445637,1.000548645246733,0.006481102340534407,0.9056672308009759,139.81635734324135,0.004975124378109453,0.618475501283331,0.2497827846970427,0.0027704396416398194,0.3686927165862882,133.08094175553288
global24,trace_gsm8k_llama8b_k10,leave_family_out,ungated,row_order,nuisance,False,5000,0.9854603921513915,1.0003532178943109,0.006857731547297821,0.01488756718778591,2.1716839803663164,0.01990049751243781,0.26288117221734775,0.24981079821041485,0.002920835474983884,0.013070374006932894,4.474875123531226
global24,trace_math500_qwenmath15b_k10,leave_family_out,dufs,hallucination,target,True,3000,0.9020114257650075,1.0002755793325333,0.008398611333998642,0.09823708145818756,11.700047741195036,0.004975124378109453,0.7378677890815689,0.709388367993018,0.003691971928107914,0.02847942108855095,7.713878015087257
global24,trace_math500_qwenmath15b_k10,leave_family_out,dufs,trace_length,nuisance,False,3000,0.1416540178250429,1.0000488948435406,0.007969519923699597,0.858352907987359,107.70973474397377,0.004975124378109453,0.5908330707772906,0.2495884750342781,0.0036739210906289784,0.3412445957430125,92.88294095739306
global24,trace_math500_qwenmath15b_k10,leave_family_out,dufs,row_order,nuisance,False,3000,0.9812857747316446,0.9986793836765357,0.009562753083135277,0.017416609603833396,1.8188913583438926,0.03482587064676617,0.2659945160860544,0.2500742368464855,0.003793222454326618,0.015920279239568902,4.197032847733447
global24,trace_math500_qwenmath15b_k10,leave_family_out,ungated,hallucination,target,True,3000,0.9007547654713509,1.0005786197368272,0.008705995188269745,0.0997661276149714,11.466104920431908,0.004975124378109453,0.7368539247422154,0.7092366349570324,0.003593349709457815,0.027617289785183075,7.685667140187736
global24,trace_math500_qwenmath15b_k10,leave_family_out,ungated,trace_length,nuisance,False,3000,0.10728263749508823,0.9989058730248164,0.008376764597721334,0.8925998531070575,106.44004915361587,0.004975124378109453,0.5846725079305438,0.24965086931870595,0.0036274954676432953,0.33502163861183787,92.35618392915433
global24,trace_math500_qwenmath15b_k10,leave_family_out,ungated,row_order,nuisance,False,3000,0.9728474909553213,1.0002117419659884,0.007761358627222912,0.027358458076967455,3.525703723403163,0.004975124378109453,0.26793344704965516,0.24955856012834401,0.0035118422314758765,0.018374886921311145,5.232264353056934
global24,truthfulqa_llama8b,leave_family_out,dufs,hallucination,target,True,7633,0.7750664763411931,1.0000169593671062,0.005252609916615387,0.22494666807278998,42.826420883518416,0.004975124378109453,0.8557964599079477,0.8103751543517168,0.002077002283396161,0.04542130555623092,21.868683496082323
global24,truthfulqa_llama8b,leave_family_out,dufs,trace_length,nuisance,False,7633,0.040916766413782356,1.0003421622604909,0.0051490750109310255,0.9590972289708133,186.32965995056088,0.004975124378109453,0.887880652671947,0.2498759731732109,0.0023148184990186603,0.6380046794987362,275.61758287710705
global24,truthfulqa_llama8b,leave_family_out,dufs,row_order,nuisance,False,7633,0.8635822355547004,1.000367070708113,0.005279293071621023,0.13673464387086331,25.90968777405122,0.004975124378109453,0.37346760430283,0.25009467883971404,0.0021369492594729643,0.12337292546311596,57.733203030540565
global24,truthfulqa_llama8b,leave_family_out,ungated,hallucination,target,True,7633,0.7654912554332833,0.999747343195607,0.005021762675846159,0.23431528911449173,46.64817970969762,0.004975124378109453,0.8580205080067149,0.810257080369805,0.0022645918497483475,0.04776342763690988,21.091406666599806
global24,truthfulqa_llama8b,leave_family_out,ungated,trace_length,nuisance,False,7633,0.07500823721298969,1.000061813797883,0.005581307746744355,0.9249963990444403,165.74136717769923,0.004975124378109453,0.8117498598455037,0.250049462689229,0.0022052408383853774,0.5617003971562747,254.71158858437332
global24,truthfulqa_llama8b,leave_family_out,ungated,row_order,nuisance,False,7633,0.8456347322553242,0.9996236829566137,0.006007087461168749,0.154046921183212,25.63454447712157,0.004975124378109453,0.3939250696539287,0.24975809922880565,0.0023079933402634792,0.14416697042512305,62.46420555471145
processbench,qwen3_4b__gsm8k,development_model,dufs,process_error,target,True,400,0.8133401381288243,0.9999473133824178,0.02255410047550857,0.18661700747250054,8.273758266539145,0.004975124378109453,0.595901139060756,0.4989467392256458,0.013053445935261136,0.09695439983511023,7.427494648995966
processbench,qwen3_4b__gsm8k,development_model,dufs,trace_length,nuisance,False,400,0.6207419783072635,1.0022128460435487,0.020425841266832653,0.38062859525521314,18.675895046522026,0.004975124378109453,0.3898856888509865,0.24688566699463452,0.009555482214154695,0.143000021856352,14.965233428463055
processbench,qwen3_4b__gsm8k,development_model,dufs,row_order,nuisance,False,400,0.8857281694657966,1.0013827687383077,0.02325954142624735,0.1154948965401413,4.972350793726314,0.004975124378109453,0.29448412843228927,0.24921720872464867,0.009862280324802672,0.0452669197076406,4.589903979285472
processbench,qwen3_4b__gsm8k,development_model,dufs,final_answer_wrong,related_outcome,True,400,0.8057213265622913,1.0014473112568703,0.02339848791895202,0.19544311767029687,8.364898850410208,0.004975124378109453,0.5979644956373457,0.4984269050686747,0.011495023582210937,0.09953759056867095,8.659189766492505
processbench,qwen3_4b__gsm8k,development_model,ungated,process_error,target,True,400,0.7792088238561142,1.0000996194839817,0.02147153306457938,0.22086879279270183,10.28761173985574,0.004975124378109453,0.6124375355583946,0.4995928850712461,0.01056324365019911,0.11284465048714853,10.68276508845098
processbench,qwen3_4b__gsm8k,development_model,ungated,trace_length,nuisance,False,400,0.42822309647285256,1.0015057944887684,0.022739435939564883,0.5724207500053011,25.21094628466345,0.004975124378109453,0.4960699045969726,0.24774027647152316,0.010589554705377285,0.24832962812544943,23.450431584186422
processbench,qwen3_4b__gsm8k,development_model,ungated,row_order,nuisance,False,400,0.8621078631733546,1.0009566270389825,0.02445270255350652,0.1387160643277507,5.678258407707859,0.004975124378109453,0.30080020514591427,0.24831529869537083,0.010323777798894812,0.052484906450543434,5.083885712472626
processbench,qwen3_4b__gsm8k,development_model,ungated,final_answer_wrong,related_outcome,True,400,0.7786891412843369,1.0003796444200082,0.023511803248630482,0.22160637151328802,9.42890261505503,0.004975124378109453,0.6118905004266084,0.497710775616423,0.010451553773904746,0.1141797248101854,10.924665105323125
processbench,qwen3_4b__math,development_model,dufs,process_error,target,True,1000,0.713347006405477,1.0003952865889565,0.014801312989574152,0.2869348586819384,19.393433568067405,0.004975124378109453,0.6524200699073821,0.5173750454785176,0.007375809364263892,0.13504502442886446,18.309180424749492
processbench,qwen3_4b__math,development_model,dufs,trace_length,nuisance,False,1000,0.13369007055388998,0.9999702888891457,0.013499579106848689,0.8663059572475853,64.17090573555507,0.004975124378109453,0.6885121625419691,0.2496064372285062,0.006822516862659089,0.43890572531346295,64.33193704740783
processbench,qwen3_4b__math,development_model,dufs,row_order,nuisance,False,1000,0.8990146476337066,0.999592941707203,0.015634514002215154,0.1006192519744276,6.433093734749036,0.004975124378109453,0.2916423718939307,0.24838405565666422,0.006445783745938405,0.0432583162372665,6.71110262805889
processbench,qwen3_4b__math,development_model,dufs,final_answer_wrong,related_outcome,True,1000,0.8319930648032843,1.0018232429312752,0.01510960602515624,0.16952109998074905,11.239881294405546,0.004975124378109453,0.5817909052224043,0.49958449823368595,0.007489362936943277,0.08220640698871834,10.976421850677491
processbench,qwen3_4b__math,development_model,ungated,process_error,target,True,1000,0.7320310144366198,1.0011842011021062,0.015316290595387222,0.2688348321609568,17.573000785617552,0.004975124378109453,0.6459729562710707,0.5170543570249616,0.006515674698733706,0.12891859924610904,19.785917070286494
processbench,qwen3_4b__math,development_model,ungated,trace_length,nuisance,False,1000,0.19631353996234088,1.0003782388825622,0.013540781165242918,0.803760685376737,59.3809684321707,0.004975124378109453,0.6003339209862403,0.24860441877994124,0.005637784125168284,0.35172950220629906,62.38789822336452
processbench,qwen3_4b__math,development_model,ungated,row_order,nuisance,False,1000,0.8803809680262068,1.0013599451153015,0.013952036879670239,0.12081467576093685,8.671062020010519,0.004975124378109453,0.28768323809047525,0.2497279630549741,0.005926598375012396,0.03795527503550114,6.40422593768584
processbench,qwen3_4b__math,development_model,ungated,final_answer_wrong,related_outcome,True,1000,0.8320976238346122,0.9995282981475867,0.014552289776530286,0.16750968894354637,11.505452192341869,0.004975124378109453,0.5827326011830272,0.500363048862839,0.006874861402164291,0.08236955232018817,11.98126733060498
processbench,qwen3_4b__olympiadbench,development_model,dufs,process_error,target,True,1000,0.7748217897018982,1.001231929187453,0.01525631433916362,0.2261315614148435,14.840421772403452,0.004975124378109453,0.6526220690221503,0.5517558634401665,0.007192005119187702,0.10086620558198378,14.024768324049257
processbench,qwen3_4b__olympiadbench,development_model,dufs,trace_length,nuisance,False,1000,0.4382251952975317,1.0007182034960715,0.01537008299494469,0.5620893136883445,36.596614890339055,0.004975124378109453,0.4120478701829009,0.24877761367115825,0.006170532120009426,0.16327025651174265,26.4596720892676
processbench,qwen3_4b__olympiadbench,development_model,dufs,row_order,nuisance,False,1000,0.9394763733653488,0.9997739347233447,0.014996402003072706,0.060311195625120315,4.02080187938688,0.004975124378109453,0.2750128558241542,0.24940639357313357,0.006738504774403459,0.025606462251020617,3.800021385795855
processbench,qwen3_4b__olympiadbench,development_model,dufs,final_answer_wrong,related_outcome,True,1000,0.9050283999535295,1.0003543088807154,0.01487252690624103,0.09529214607356966,6.409530103938415,0.004975124378109453,0.5496733418971035,0.49869898490115255,0.007632496354820066,0.05097435699595093,6.678595655503938
processbench,qwen3_4b__olympiadbench,development_model,ungated,process_error,target,True,1000,0.7556964511811707,1.0011481608498383,0.013040548303069594,0.2451702148264574,18.822192438863254,0.004975124378109453,0.6589772337667869,0.5510642185917143,0.007105580174396082,0.10791301517507257,15.187080087270187
processbench,qwen3_4b__olympiadbench,development_model,ungated,trace_length,nuisance,False,1000,0.23512527310467615,0.9997264925309155,0.013813298446629698,0.7648104007832871,55.352544678624106,0.004975124378109453,0.5534034557351161,0.25002409041375345,0.006061015515289522,0.3033793653213626,50.05421361421326
processbench,qwen3_4b__olympiadbench,development_model,ungated,row_order,nuisance,False,1000,0.9240195348401461,0.9993928431516359,0.014957679976093267,0.0754190995342695,5.039104221507501,0.004975124378109453,0.2813913537383875,0.24900399435601714,0.006238280256757413,0.032387359382370334,5.191712787717061
processbench,qwen3_4b__olympiadbench,development_model,ungated,final_answer_wrong,related_outcome,True,1000,0.9008157355846728,1.0017865568663924,0.014592254416368288,0.10079075287011068,6.9194805957097065,0.004975124378109453,0.5541415301121526,0.49908996230938274,0.006279147243919943,0.055051567802769874,8.767363730174658
processbench,qwen3_4b__omnimath,development_model,dufs,process_error,target,True,1000,0.6802898347106546,1.0006202000018305,0.014215392696104365,0.3201318195361136,22.534049683971116,0.004975124378109453,0.7504696003930131,0.6339885871071266,0.006286340796580884,0.11648101328588656,18.529223447325688
processbench,qwen3_4b__omnimath,development_model,dufs,trace_length,nuisance,False,1000,0.37267298877736815,1.00012827992232,0.015488861014025348,0.6273748115528603,40.51009887536492,0.004975124378109453,0.45534606095397695,0.24945811349083005,0.005806303648418217,0.2058879474631469,35.4593834442737
processbench,qwen3_4b__omnimath,development_model,dufs,row_order,nuisance,False,1000,0.9409890923818347,1.000007078265902,0.015855482645203693,0.05901756814202717,3.722244677422065,0.004975124378109453,0.2695454467110602,0.24949659933396207,0.007458927131878018,0.02004884737709811,2.6878996164761015
processbench,qwen3_4b__omnimath,development_model,dufs,final_answer_wrong,related_outcome,True,1000,0.9108495965529214,1.0019933616100558,0.015336179857357874,0.09096244401328148,5.943055304832392,0.004975124378109453,0.5473677637280535,0.4998862629555816,0.0076673311334085024,0.04748150077247193,6.192702512297012
processbench,qwen3_4b__omnimath,development_model,ungated,process_error,target,True,1000,0.6964239581207624,1.0010404606959877,0.013201720675393347,0.30429989049936734,23.073999978124004,0.004975124378109453,0.7480202149321945,0.633857864430215,0.007246509419732903,0.11416235050197954,15.754116070159943
processbench,qwen3_4b__omnimath,development_model,ungated,trace_length,nuisance,False,1000,0.24028506960039822,1.0017035361273905,0.014319335772055984,0.760123568566658,53.174147086689004,0.004975124378109453,0.55971724604826,0.24919546899241887,0.0065471742571354945,0.31052177705584116,47.42836601873187
processbench,qwen3_4b__omnimath,development_model,ungated,row_order,nuisance,False,1000,0.9406984733477171,1.0011167800813328,0.013810636744559766,0.06035090804162447,4.374766192979151,0.004975124378109453,0.27017822977846545,0.24953719498191052,0.005781969894199349,0.020641034796554936,3.5698966224750945
processbench,qwen3_4b__omnimath,development_model,ungated,final_answer_wrong,related_outcome,True,1000,0.9147936267562758,1.0011153065381893,0.013992548689330968,0.08622551190472735,6.169117699603356,0.004975124378109453,0.5396970254372278,0.499380932675615,0.00672786490727298,0.04031609276161274,5.992405215810755
processbench,qwen3_8b__gsm8k,model_validation,dufs,process_error,target,True,400,0.7778377705676619,1.001762351600919,0.02221227937368791,0.2235306414494443,10.081116722244744,0.004975124378109453,0.6138181265472259,0.49936604129759943,0.010998417911342751,0.11445208524962647,10.406231711889323
processbench,qwen3_8b__gsm8k,model_validation,dufs,trace_length,nuisance,False,400,0.5915454566138935,1.0028003629440108,0.02069849844058658,0.41010645939811935,19.86882804617892,0.004975124378109453,0.40182176782543066,0.2478896801301328,0.010003738039538959,0.15393208769529787,15.387456877308647
processbench,qwen3_8b__gsm8k,model_validation,dufs,row_order,nuisance,False,400,0.8547427847571824,0.9993336081762303,0.02515342115454004,0.1446872418139966,5.748356159215748,0.004975124378109453,0.3052113000606009,0.24837133009158507,0.00978448212854788,0.0568399699690158,5.809195542723266
processbench,qwen3_8b__gsm8k,model_validation,dufs,final_answer_wrong,related_outcome,True,400,0.7782070116835171,1.0025885011172617,0.023204302570436208,0.2238021772478928,9.669822600900801,0.004975124378109453,0.6131345812216892,0.49965046720727846,0.011787604027325902,0.11348411401441072,9.627411452856155
processbench,qwen3_8b__gsm8k,model_validation,ungated,process_error,target,True,400,0.7856103642749102,1.0019238789750862,0.022652147565301498,0.21589815278327631,9.549360124755875,0.004975124378109453,0.6087422879130665,0.49949473709644054,0.0104663813744164,0.10924755081662596,10.437948600236016
processbench,qwen3_8b__gsm8k,model_validation,ungated,trace_length,nuisance,False,400,0.4230252168770216,1.0046656154960567,0.02320109538328381,0.57893929049403,25.069523184586448,0.004975124378109453,0.5088499945076362,0.24792295164337766,0.0090547240957972,0.2609270428642586,28.816675152517274
processbench,qwen3_8b__gsm8k,model_validation,ungated,row_order,nuisance,False,400,0.8905649689391432,1.0018924240123344,0.021397215864149978,0.11111717426443045,5.202894422340014,0.004975124378109453,0.29280178932717565,0.2481265430222062,0.009354159824356723,0.04467524630496947,4.775976372420144
processbench,qwen3_8b__gsm8k,model_validation,ungated,final_answer_wrong,related_outcome,True,400,0.7837143740568664,1.0038891073540146,0.0229173994930584,0.21932176739866258,9.607317504057926,0.004975124378109453,0.6100489692544924,0.5000081879780385,0.01245672463973907,0.11004078127645389,8.833845529940117
processbench,qwen3_8b__math,model_validation,dufs,process_error,target,True,1000,0.7212511612845218,1.000889928626683,0.013766609002703887,0.27939013006740154,20.312828474117165,0.004975124378109453,0.6509347953900063,0.5172921436627076,0.007562009313603176,0.13364265172729872,17.67290229157628
processbench,qwen3_8b__math,model_validation,dufs,trace_length,nuisance,False,1000,0.12115347053679784,1.0023063426495176,0.0149235773493874,0.8791253079207918,59.0443465050885,0.004975124378109453,0.695950134992844,0.24979536150445583,0.006796283623228075,0.44615477348838817,65.64687382432624
processbench,qwen3_8b__math,model_validation,dufs,row_order,nuisance,False,1000,0.902830991382496,1.0002941721117669,0.014935497411645238,0.09743451821128965,6.525606616441084,0.004975124378109453,0.28649225146841806,0.2487503395820992,0.006368579191230182,0.03774191188631887,5.926268756819601
processbench,qwen3_8b__math,model_validation,dufs,final_answer_wrong,related_outcome,True,1000,0.8379968014712534,1.001286946733047,0.014074155304368915,0.16308026964155392,11.602127568615419,0.004975124378109453,0.5811606413294524,0.4998233094315278,0.007785671604975341,0.08133733189792464,10.447054027548116
processbench,qwen3_8b__math,model_validation,ungated,process_error,target,True,1000,0.7488769320565885,0.9998107004323847,0.01421645668226754,0.25098127902339495,17.650936093576032,0.004975124378109453,0.6336378932198783,0.5172024985302178,0.007060327257794093,0.11643539468966047,16.491501093114934
processbench,qwen3_8b__math,model_validation,ungated,trace_length,nuisance,False,1000,0.1875954946885285,1.0033426640130954,0.01428993173445751,0.8130294849237268,57.08544900585805,0.004975124378109453,0.6065930481082791,0.24918437655464715,0.006065131328371954,0.35740867155363193,58.928430763191756
processbench,qwen3_8b__math,model_validation,ungated,row_order,nuisance,False,1000,0.9045257698425281,1.000918117139102,0.01482951036646784,0.09630392900878804,6.500035733784853,0.004975124378109453,0.2749552898471106,0.2488228261793151,0.0063240591169570004,0.026132463667795508,4.132229503947123
processbench,qwen3_8b__math,model_validation,ungated,final_answer_wrong,related_outcome,True,1000,0.8518730051227839,0.9996458854071384,0.014537883091464978,0.14782522735455386,10.164676614514136,0.004975124378109453,0.5718255207657141,0.4993669697982584,0.007683072662766017,0.07245855096745574,9.430933969765373
processbench,qwen3_8b__olympiadbench,model_validation,dufs,process_error,target,True,1000,0.7551046502679729,1.0003992164729916,0.016152687121274566,0.24519667965137898,15.185991306792744,0.004975124378109453,0.6586121158700882,0.5510785070142036,0.0065833659163568115,0.10753360885588459,16.334138223839293
processbench,qwen3_8b__olympiadbench,model_validation,dufs,trace_length,nuisance,False,1000,0.4404108992173023,1.0015511873942113,0.015340739291483857,0.5602712025501735,36.57843846472355,0.004975124378109453,0.4212718335978772,0.2484783706230781,0.006665234195376376,0.17279346297479908,25.92458988082739
processbench,qwen3_8b__olympiadbench,model_validation,dufs,row_order,nuisance,False,1000,0.911966969319155,1.0018825015088835,0.014909737985333151,0.08974658410972478,6.030658102656078,0.004975124378109453,0.27694003939085954,0.2499260533352343,0.00640201057527781,0.027013986055625244,4.2196097207248044
processbench,qwen3_8b__olympiadbench,model_validation,dufs,final_answer_wrong,related_outcome,True,1000,0.8900914765887693,1.002122494057348,0.01549165997215554,0.11179373592842198,7.231698712077437,0.004975124378109453,0.5546378137794968,0.49929979551114057,0.007553670273481266,0.05533801826835627,7.325977473842341
processbench,qwen3_8b__olympiadbench,model_validation,ungated,process_error,target,True,1000,0.7501672023514673,1.0003253874869142,0.0141120939827576,0.25007681326964165,17.726510710677985,0.004975124378109453,0.6633601729231121,0.5513552743995046,0.007491864390124822,0.11200489852360751,14.950203673099507
processbench,qwen3_8b__olympiadbench,model_validation,ungated,trace_length,nuisance,False,1000,0.23168546213962438,0.9999133068479441,0.013294916527670696,0.7682944505759473,57.783577889293845,0.004975124378109453,0.5540403069993612,0.2490462572667294,0.0067324358997164265,0.30499404973263183,45.302183975562
processbench,qwen3_8b__olympiadbench,model_validation,ungated,row_order,nuisance,False,1000,0.9092985776820894,1.0007003792838487,0.013861818459567089,0.09133783047746116,6.593781462970752,0.004975124378109453,0.28481890892776957,0.2486881292393663,0.0054032069200113525,0.03613077968840325,6.686913942641926
processbench,qwen3_8b__olympiadbench,model_validation,ungated,final_answer_wrong,related_outcome,True,1000,0.8769876898591555,1.0012562723660015,0.012689926059378971,0.12411266319779968,9.792695554360659,0.004975124378109453,0.5646548734284994,0.4999112879079023,0.007044011656817903,0.06474358552059711,9.191294488834606
processbench,qwen3_8b__omnimath,model_validation,dufs,process_error,target,True,1000,0.6727579296042339,1.0009360626891826,0.014993867115924157,0.32787122506430944,21.887491102039238,0.004975124378109453,0.7546037384665247,0.6339445734902112,0.007006923389327983,0.12065916497631357,17.21999203817265
processbench,qwen3_8b__omnimath,model_validation,dufs,trace_length,nuisance,False,1000,0.30071454169633394,1.0019056181058916,0.014660414465960328,0.6998574154471391,47.828871280388206,0.004975124378109453,0.5068429129491459,0.24899275360123455,0.006066510136694906,0.25785015934791133,42.50387018860083
processbench,qwen3_8b__omnimath,model_validation,dufs,row_order,nuisance,False,1000,0.9333933120909739,1.0012065780324269,0.014780818272698521,0.06773154255010963,4.587923665005075,0.004975124378109453,0.2731724207840962,0.25059520681781267,0.005969278603076231,0.022577213966283538,3.7822349177417367
processbench,qwen3_8b__omnimath,model_validation,dufs,final_answer_wrong,related_outcome,True,1000,0.901065926418199,1.000297207506083,0.015566804588033629,0.09920179756902948,6.374544019404219,0.004975124378109453,0.548173291127781,0.49935786397466225,0.007181324568610941,0.04881542715311876,6.797551995698332
