lane,cell,split,graph_family,k,n_edges,n_components,target_smoothness_z,length_smoothness_z,target_smoothness_effect,length_smoothness_effect,target_smoother_than_length,target_aligned
global24,seiclr_triviaqa_opt30b,leave_family_out,mutual_knn,3,2400,3182,34.39813816495539,57.24423101876824,0.4041587561275164,0.5700369343520733,False,True
global24,seiclr_triviaqa_opt30b,leave_family_out,union_knn,5,16010,363,100.90693038396064,99.00093090916371,0.828022920253014,0.8512193173286652,False,True
global24,seiclr_triviaqa_opt30b,leave_family_out,mutual_knn,5,5908,2017,60.32575706546389,62.57596571420514,0.5528973827481707,0.6082797623461308,False,True
global24,seiclr_triviaqa_opt30b,leave_family_out,union_knn,7,21285,276,109.71431708306052,101.45280925527324,0.8040488924937635,0.8408258957955175,False,True
global24,seiclr_triviaqa_opt30b,leave_family_out,mutual_knn,7,10096,1252,56.82059345270104,71.92433689956356,0.6590701786034517,0.706904627199373,False,True
global24,seiclr_triviaqa_opt30b,leave_family_out,union_knn,10,31721,51,96.1986692863756,132.99264376345357,0.7261163363952823,0.8174985753102099,False,True
global24,seiclr_triviaqa_opt30b,leave_family_out,mutual_knn,10,15020,662,94.28394530653406,97.54276312477893,0.6998718585606717,0.7630242195943925,False,True
global24,seiclr_triviaqa_opt30b,leave_family_out,union_knn,15,49622,36,134.56960191896547,169.1609095819118,0.6341627815335706,0.7861321222006122,False,True
global24,seiclr_triviaqa_opt30b,leave_family_out,mutual_knn,15,22119,385,97.18299611105219,135.047964129766,0.6565515788668617,0.7619571864168387,False,True
global24,seiclr_triviaqa_opt30b,leave_family_out,union_knn,25,83118,1,142.98277837160103,173.70853228964083,0.5304412432268834,0.7463496461679414,False,True
global24,seiclr_triviaqa_opt30b,leave_family_out,mutual_knn,25,38623,142,100.60125330671397,120.42589892390228,0.5566794491113712,0.8118190591154822,False,True
global24,semenergy_triviaqa_qwen3_8b,leave_family_out,union_knn,3,9191,518,91.4920345188659,94.58530037051479,0.8610572949485218,0.93629468694607,False,True
global24,semenergy_triviaqa_qwen3_8b,leave_family_out,mutual_knn,3,1925,2991,38.75383866383429,57.321435831222885,0.3996298873522808,0.5809358611402933,False,True
global24,semenergy_triviaqa_qwen3_8b,leave_family_out,union_knn,5,13867,376,88.98275379818816,98.88548027760254,0.8999384818487004,0.9680508409161384,False,True
global24,semenergy_triviaqa_qwen3_8b,leave_family_out,mutual_knn,5,5061,2013,79.13745960324253,73.54047360037708,0.5878033966630172,0.7454069356295316,False,True
global24,semenergy_triviaqa_qwen3_8b,leave_family_out,union_knn,7,18163,285,116.41706359804073,141.65288246166594,0.8899508819114821,0.9726677299089647,False,True
global24,semenergy_triviaqa_qwen3_8b,leave_family_out,mutual_knn,7,8989,1270,80.4590715964319,88.61571912299864,0.7173085651459894,0.8403617822683346,False,True
global24,semenergy_triviaqa_qwen3_8b,leave_family_out,union_knn,10,27199,34,130.87262314424558,139.99251051165427,0.8016389089315211,0.9670799779497802,False,True
global24,semenergy_triviaqa_qwen3_8b,leave_family_out,mutual_knn,10,13591,643,91.38577250439805,142.81903722117488,0.7883125526342475,0.9137622721627847,False,True
global24,semenergy_triviaqa_qwen3_8b,leave_family_out,union_knn,15,44010,26,118.42445632458241,199.8399677232988,0.6956045133296129,0.9576090282575755,False,True
global24,semenergy_triviaqa_qwen3_8b,leave_family_out,mutual_knn,15,18740,411,110.1239830011434,114.50096453247588,0.7414201239284759,0.929714031247383,False,True
global24,semenergy_triviaqa_qwen3_8b,leave_family_out,union_knn,25,74641,1,160.88036125517888,292.36968854851455,0.5777784471840225,0.9446094716916613,False,True
global24,semenergy_triviaqa_qwen3_8b,leave_family_out,mutual_knn,25,32029,172,111.70571864184521,157.3986404356374,0.6340259167025482,0.9421588066586266,False,True
global24,spilled_triviaqa_llama8b,leave_family_out,union_knn,3,561,1,2.3249865489995116,16.722474652826577,0.10851314864464154,0.669016662823419,False,True
global24,spilled_triviaqa_llama8b,leave_family_out,mutual_knn,3,207,74,2.271567003092955,6.451919696157399,0.1082725607752126,0.4096091703012935,False,True
global24,spilled_triviaqa_llama8b,leave_family_out,union_knn,5,905,1,3.601460620245877,28.048550849855598,0.14625170044251837,0.7601019791428769,False,True
global24,spilled_triviaqa_llama8b,leave_family_out,mutual_knn,5,375,30,1.269950155861148,10.044132086578902,0.0840496660986805,0.4679532189090218,False,False
global24,spilled_triviaqa_llama8b,leave_family_out,union_knn,7,1259,1,4.82808162903499,20.835575132869238,0.12385656100031588,0.7421357083216891,False,True
global24,spilled_triviaqa_llama8b,leave_family_out,mutual_knn,7,533,18,2.2695254901184576,11.334277521265061,0.07853815389159585,0.4873043143251391,False,True
global24,spilled_triviaqa_llama8b,leave_family_out,union_knn,10,1809,1,4.551101648116146,29.646190710733674,0.11752926331118116,0.7162095991530026,False,True
global24,spilled_triviaqa_llama8b,leave_family_out,mutual_knn,10,751,12,3.8665200617799167,15.423059390207325,0.13381581427202632,0.5002715677213456,False,True
global24,spilled_triviaqa_llama8b,leave_family_out,union_knn,15,2691,1,7.178925012636481,43.3387357444062,0.11209274730942169,0.6869369628232718,False,True
global24,spilled_triviaqa_llama8b,leave_family_out,mutual_knn,15,1149,8,12.412326724196742,18.465018459761264,0.18258878187508767,0.5071269277006819,False,True
global24,spilled_triviaqa_llama8b,leave_family_out,union_knn,25,4408,1,5.8515863693674355,39.07643276023467,0.08481292129189599,0.625101602307242,False,True
global24,spilled_triviaqa_llama8b,leave_family_out,mutual_knn,25,1992,1,8.016765854412146,25.898295423595737,0.1590086082192375,0.777705779406748,False,True
global24,trace_gsm8k_llama8b_k10,leave_family_out,union_knn,3,11185,1,32.77934975769699,103.81863683262695,0.3195226776749481,0.8299934805274247,False,True
global24,trace_gsm8k_llama8b_k10,leave_family_out,mutual_knn,3,3815,1505,17.794853896314464,60.072755675691795,0.2602891128019547,0.6780230155164312,False,True
global24,trace_gsm8k_llama8b_k10,leave_family_out,union_knn,5,18231,1,43.54824686852228,123.80956728378916,0.32176557469299155,0.840982340073599,False,True
global24,trace_gsm8k_llama8b_k10,leave_family_out,mutual_knn,5,6769,550,29.29404632730747,62.04163114176211,0.29739522101854454,0.7678480341555529,False,True
global24,trace_gsm8k_llama8b_k10,leave_family_out,union_knn,7,25247,1,46.977539676863785,110.70941586203661,0.3207098425798165,0.8394441839747134,False,True
global24,trace_gsm8k_llama8b_k10,leave_family_out,mutual_knn,7,9753,260,29.148730842151032,84.83229797230645,0.3007215873706812,0.7902760590590109,False,True
global24,trace_gsm8k_llama8b_k10,leave_family_out,union_knn,10,35731,1,61.436077780813974,140.29244573414522,0.31630261175777635,0.8324273700686736,False,True
global24,trace_gsm8k_llama8b_k10,leave_family_out,mutual_knn,10,14269,131,32.626146624776545,83.11500887377618,0.3102801928643931,0.8151303727688225,False,True
global24,trace_gsm8k_llama8b_k10,leave_family_out,union_knn,15,53099,1,65.12394483937203,158.74936132484933,0.31449209965945857,0.818897965819827,False,True
global24,trace_gsm8k_llama8b_k10,leave_family_out,mutual_knn,15,21901,52,35.599941414048,105.47224807937413,0.31035433399730533,0.8366278731343477,False,True
global24,trace_gsm8k_llama8b_k10,leave_family_out,union_knn,25,87602,1,86.13509484666687,256.4908705686342,0.31350409359160797,0.788809932246318,False,True
global24,trace_gsm8k_llama8b_k10,leave_family_out,mutual_knn,25,37398,13,53.9427723191798,160.19237322119125,0.31497355968607305,0.8342086867608648,False,True
global24,trace_math500_qwenmath15b_k10,leave_family_out,union_knn,3,6680,1,10.75496773370696,74.67208616238354,0.11159061806768873,0.8801114965141366,False,True
global24,trace_math500_qwenmath15b_k10,leave_family_out,mutual_knn,3,2320,901,5.1419770310129325,36.746601917431185,0.09060901175800307,0.7419209889757555,False,True
global24,trace_math500_qwenmath15b_k10,leave_family_out,union_knn,5,10921,1,9.527733024588796,92.36335691685835,0.10250133513573995,0.870730708121706,False,True
global24,trace_math500_qwenmath15b_k10,leave_family_out,mutual_knn,5,4079,329,8.520975692256744,56.878312114025384,0.12187290330457715,0.8122007980161838,False,True
global24,trace_math500_qwenmath15b_k10,leave_family_out,union_knn,7,15120,1,12.347001238701173,113.90581188368247,0.09785268030012959,0.8583700411709696,False,True
global24,trace_math500_qwenmath15b_k10,leave_family_out,mutual_knn,7,5880,175,8.753340271797587,67.44589573201183,0.1172622911306502,0.8286474776226602,False,True
global24,trace_math500_qwenmath15b_k10,leave_family_out,union_knn,10,21312,1,12.341045711950555,124.93744343961183,0.09424990055016046,0.8459292885468237,False,True
global24,trace_math500_qwenmath15b_k10,leave_family_out,mutual_knn,10,8688,88,8.864681763346445,75.83542529306958,0.1027304711459463,0.8593673701841974,False,True
global24,trace_math500_qwenmath15b_k10,leave_family_out,union_knn,15,31550,1,17.317811342178718,113.82014373958064,0.09492823702435901,0.8247417097742518,False,True
global24,trace_math500_qwenmath15b_k10,leave_family_out,mutual_knn,15,13450,34,11.163574179222202,89.29161935611313,0.09961984413783367,0.8802111024818273,False,True
global24,trace_math500_qwenmath15b_k10,leave_family_out,union_knn,25,52127,1,21.802204567076952,178.57479739548612,0.0907848521100521,0.7922043989586326,False,True
global24,trace_math500_qwenmath15b_k10,leave_family_out,mutual_knn,25,22873,14,13.69395011796296,129.3582620860792,0.09607686049500075,0.8715283313994956,False,True
global24,truthfulqa_llama8b,leave_family_out,union_knn,3,16639,104,36.01147106263128,123.59811591495264,0.2806603847609111,0.9481172572171227,False,True
global24,truthfulqa_llama8b,leave_family_out,mutual_knn,3,5720,2426,17.71043218834267,77.23207423494671,0.19029046299699853,0.7459809232572685,False,True
global24,truthfulqa_llama8b,leave_family_out,union_knn,5,27297,43,33.107210172431024,153.5972365323363,0.24833572314821098,0.9566621391903135,False,True
global24,truthfulqa_llama8b,leave_family_out,mutual_knn,5,10289,877,22.684560448807023,94.50739591667597,0.21919550215267364,0.8541228148755893,False,True
global24,truthfulqa_llama8b,leave_family_out,union_knn,7,37832,28,49.840357991631635,159.96980232033673,0.22594924809845732,0.9590839745937617,False,True
global24,truthfulqa_llama8b,leave_family_out,mutual_knn,7,14985,437,26.923727337959736,122.3556651672675,0.21809976843891185,0.899282040575627,False,True
global24,truthfulqa_llama8b,leave_family_out,union_knn,10,53811,3,49.03855044052004,189.6673907674537,0.1937029397268653,0.9584084307237146,False,True
global24,truthfulqa_llama8b,leave_family_out,mutual_knn,10,21962,207,35.12172162801473,134.24344213398118,0.20684082213802493,0.926528248114434,False,True
global24,truthfulqa_llama8b,leave_family_out,union_knn,15,80368,2,39.45355756854947,307.6510108395073,0.16171569868611269,0.9571104590053406,False,True
global24,truthfulqa_llama8b,leave_family_out,mutual_knn,15,33571,87,31.245018405375635,174.61313638444855,0.18322307557399076,0.9393340544653151,False,True
global24,truthfulqa_llama8b,leave_family_out,union_knn,25,133342,1,45.78521046654953,330.2717384699335,0.12956220539084112,0.9529920413021312,False,True
global24,truthfulqa_llama8b,leave_family_out,mutual_knn,25,56928,21,34.58539392145136,198.6290172186545,0.14828411065770933,0.9464274603215144,False,True
processbench,qwen3_4b__gsm8k,development_model,union_knn,3,860,1,4.130453599819998,12.481807566414625,0.1421919038018577,0.3981663154620808,False,True
processbench,qwen3_4b__gsm8k,development_model,mutual_knn,3,340,98,2.174126162111367,6.760763627158263,0.11708404506025162,0.3575303033496934,False,True
processbench,qwen3_4b__gsm8k,development_model,union_knn,5,1407,1,8.326019858311756,14.170978079206822,0.1881955531480567,0.395760290920595,False,True
processbench,qwen3_4b__gsm8k,development_model,mutual_knn,5,593,31,4.193311436418124,9.92698969085397,0.14838561773627892,0.3770621110782244,False,True
processbench,qwen3_4b__gsm8k,development_model,union_knn,7,1938,1,7.913034237667253,15.071243370156449,0.18514671669657684,0.3783241747168893,False,True
processbench,qwen3_4b__gsm8k,development_model,mutual_knn,7,862,15,4.471770308245511,10.688862517019066,0.15657238658662123,0.338809757982383,False,True
processbench,qwen3_4b__gsm8k,development_model,union_knn,10,2753,1,10.040073038171526,21.255986340542105,0.20542775981809328,0.3803794087282753,False,True
processbench,qwen3_4b__gsm8k,development_model,mutual_knn,10,1247,7,7.486201543080859,10.430565083852551,0.17634040388932246,0.33798600458788125,False,True
processbench,qwen3_4b__gsm8k,development_model,union_knn,15,4121,1,12.349592056288216,23.33669279868503,0.21091832607507857,0.35738709804378266,False,True
processbench,qwen3_4b__gsm8k,development_model,mutual_knn,15,1879,5,7.806013169191171,14.865090318322983,0.18316616386415488,0.3291978180933932,False,True
processbench,qwen3_4b__gsm8k,development_model,union_knn,25,6832,1,17.280218657395114,28.68458496781995,0.21048469488200297,0.31920505873784144,False,True
processbench,qwen3_4b__gsm8k,development_model,mutual_knn,25,3168,2,11.32292879449825,23.852693583744877,0.21427475819054032,0.327800983494926,False,True
processbench,qwen3_4b__math,development_model,union_knn,3,2189,1,10.962861859002267,41.20411372324178,0.275521684196401,0.8752752755836286,False,True
processbench,qwen3_4b__math,development_model,mutual_knn,3,811,273,5.959080473852033,22.434203058486368,0.1909154783638786,0.7213605309693886,False,True
processbench,qwen3_4b__math,development_model,union_knn,5,3565,1,17.542268245794205,54.58584539657081,0.28833398549195977,0.8753446820861432,False,True
processbench,qwen3_4b__math,development_model,mutual_knn,5,1435,92,6.479047732637396,28.98006756497472,0.23689377389569344,0.7798544136387567,False,True
processbench,qwen3_4b__math,development_model,union_knn,7,4955,1,20.133784377836776,54.00116555375583,0.2882369329472613,0.8660141341953136,False,True
processbench,qwen3_4b__math,development_model,mutual_knn,7,2045,47,12.204183577342809,38.77628099347911,0.2812958049871643,0.8032150631596924,False,True
processbench,qwen3_4b__math,development_model,union_knn,10,6982,1,25.313528068196515,86.16027467336362,0.2808054479616588,0.8642291983112472,False,True
processbench,qwen3_4b__math,development_model,mutual_knn,10,3018,25,20.5199756551874,42.35359848102486,0.27745260194628996,0.8529995471494857,False,True
processbench,qwen3_4b__math,development_model,union_knn,15,10421,1,27.70069811742884,87.12554172582043,0.2678674828199288,0.854376701921619,False,True
processbench,qwen3_4b__math,development_model,mutual_knn,15,4579,10,16.177320529800063,54.566302027867266,0.26878721055699323,0.8668823412125743,False,True
processbench,qwen3_4b__math,development_model,union_knn,25,17282,1,37.669557564769875,115.49507894748427,0.25954431269237777,0.8304639587828013,False,True
processbench,qwen3_4b__math,development_model,mutual_knn,25,7718,5,21.324567366860197,77.6488839639288,0.2690828774400064,0.8596255396068726,False,True
processbench,qwen3_4b__olympiadbench,development_model,union_knn,3,2171,1,8.84814853421555,31.14165756573113,0.2193989094114831,0.6144103039020108,False,True
processbench,qwen3_4b__olympiadbench,development_model,mutual_knn,3,829,260,7.912129832212527,17.611027993872096,0.23394620042494635,0.515404699579315,False,True
processbench,qwen3_4b__olympiadbench,development_model,union_knn,5,3530,1,11.687376424072044,35.37802505621175,0.21561677205877075,0.5801245373811437,False,True
processbench,qwen3_4b__olympiadbench,development_model,mutual_knn,5,1470,77,8.227202399633281,20.917614335243165,0.22749943931332692,0.5416871106267638,False,True
processbench,qwen3_4b__olympiadbench,development_model,union_knn,7,4860,1,15.702543486862137,34.91576854655716,0.2253772224617128,0.56192820814763,False,True
processbench,qwen3_4b__olympiadbench,development_model,mutual_knn,7,2140,39,10.616635783910274,25.90343152409079,0.22150427111667287,0.5419317415912529,False,True
processbench,qwen3_4b__olympiadbench,development_model,union_knn,10,6825,1,18.794918404977704,40.84048702181689,0.22542042756072883,0.544978947026462,False,True
processbench,qwen3_4b__olympiadbench,development_model,mutual_knn,10,3175,28,12.538063237177905,28.095585910516284,0.22573102049645372,0.5526163286782203,False,True
processbench,qwen3_4b__olympiadbench,development_model,union_knn,15,10100,1,20.74175348333656,44.7007453921868,0.220216279253629,0.516578234399965,False,True
processbench,qwen3_4b__olympiadbench,development_model,mutual_knn,15,4900,15,15.842147975419723,35.66581929834295,0.21453829489600065,0.5381699993066437,False,True
processbench,qwen3_4b__olympiadbench,development_model,union_knn,25,16676,1,26.04953208914836,61.52437907227379,0.21316142874430968,0.48267124954646096,False,True
processbench,qwen3_4b__olympiadbench,development_model,mutual_knn,25,8324,3,21.56281525035348,45.39219178263745,0.21805914203200916,0.517517415630047,False,True
processbench,qwen3_4b__omnimath,development_model,union_knn,3,2180,1,12.983294765215863,28.477496949702953,0.3248335577517264,0.654832179786647,False,True
processbench,qwen3_4b__omnimath,development_model,mutual_knn,3,820,270,8.392669437084534,19.20519215322984,0.25466201195528654,0.5723664472206381,False,True
processbench,qwen3_4b__omnimath,development_model,union_knn,5,3552,1,17.44891300943419,34.68878667164815,0.325149002579578,0.6408023786502989,False,True
processbench,qwen3_4b__omnimath,development_model,mutual_knn,5,1448,94,10.61112960005438,24.44300832663724,0.29911825001293035,0.6124355551103434,False,True
processbench,qwen3_4b__omnimath,development_model,union_knn,7,4890,1,18.916898165755466,42.6699452271935,0.3204225820839176,0.627323532070467,False,True
processbench,qwen3_4b__omnimath,development_model,mutual_knn,7,2110,53,16.413222458620428,27.072640990827725,0.30885677530065775,0.6143948518458016,False,True
processbench,qwen3_4b__omnimath,development_model,union_knn,10,6920,1,25.223277182107214,48.791663837116204,0.3100361562272109,0.6145566056418179,False,True
processbench,qwen3_4b__omnimath,development_model,mutual_knn,10,3080,25,16.667417374086487,38.87374661077856,0.31600396845806,0.622280977043784,False,True
processbench,qwen3_4b__omnimath,development_model,union_knn,15,10361,1,32.973796871839696,56.365611474088006,0.31029992311350413,0.5837205560226378,False,True
processbench,qwen3_4b__omnimath,development_model,mutual_knn,15,4639,15,20.907832245826132,34.79675040248248,0.3147489168347609,0.6171000869812612,False,True
processbench,qwen3_4b__omnimath,development_model,union_knn,25,17084,1,40.283481190775596,71.37352055353684,0.305548301480516,0.5423065279439484,False,True
processbench,qwen3_4b__omnimath,development_model,mutual_knn,25,7916,8,23.973840829544486,41.63745994271646,0.3066576919723015,0.5936303459354222,False,True
processbench,qwen3_8b__gsm8k,model_validation,union_knn,3,870,1,6.265321497973866,13.076960609669658,0.2209195397229609,0.44926222353741413,False,True
processbench,qwen3_8b__gsm8k,model_validation,mutual_knn,3,330,110,5.039140304652103,9.416591396510443,0.23371032018118643,0.3633873710052461,False,True
processbench,qwen3_8b__gsm8k,model_validation,union_knn,5,1429,1,7.095270570056399,17.376235415006597,0.21655785718138082,0.4419205548059737,False,True
processbench,qwen3_8b__gsm8k,model_validation,mutual_knn,5,571,43,5.886411886242961,9.554644491296903,0.2510618587833111,0.38698876403144816,False,True
processbench,qwen3_8b__gsm8k,model_validation,union_knn,7,1970,1,8.717328422620936,19.393181110317542,0.22141119246564991,0.4083917591652263,False,True
processbench,qwen3_8b__gsm8k,model_validation,mutual_knn,7,830,21,5.900949116054407,12.16608077687132,0.20658158921102376,0.39591839186478683,False,True
processbench,qwen3_8b__gsm8k,model_validation,union_knn,10,2796,1,11.059591715667237,21.567772122059495,0.2247731042650859,0.3990368687564993,False,True
processbench,qwen3_8b__gsm8k,model_validation,mutual_knn,10,1204,9,7.281047885589044,14.037714329015488,0.20730559831787726,0.3583512431838738,False,True
processbench,qwen3_8b__gsm8k,model_validation,union_knn,15,4157,1,11.608108146357633,25.129350548544906,0.20919936995697314,0.37549149350077005,False,True
processbench,qwen3_8b__gsm8k,model_validation,mutual_knn,15,1843,7,8.425902143714547,14.58813687930483,0.20615685066179995,0.3505578976322572,False,True
processbench,qwen3_8b__gsm8k,model_validation,union_knn,25,6821,1,20.495378681283636,31.70425040143339,0.2060435209720708,0.3514549419530905,False,True
processbench,qwen3_8b__gsm8k,model_validation,mutual_knn,25,3179,2,12.139349287319376,16.047982371105796,0.2102900966413798,0.33773091802922484,False,True
processbench,qwen3_8b__math,model_validation,union_knn,3,2171,1,14.520716636633402,44.95822884338765,0.2747473793833212,0.8882645434049125,False,True
processbench,qwen3_8b__math,model_validation,mutual_knn,3,829,278,10.90655963459977,23.334717604176287,0.26949674553010866,0.7071399623815865,False,True
processbench,qwen3_8b__math,model_validation,union_knn,5,3550,1,15.187344342197317,51.634667099552026,0.2764621394513091,0.8823236240213685,False,True
processbench,qwen3_8b__math,model_validation,mutual_knn,5,1450,91,11.944840304364035,30.23975488224461,0.27770119784711905,0.785818527635677,False,True
processbench,qwen3_8b__math,model_validation,union_knn,7,4902,1,20.081324341086116,61.73153888681225,0.2818529105317299,0.8792891127690007,False,True
processbench,qwen3_8b__math,model_validation,mutual_knn,7,2098,44,10.50529098685959,34.00140970130236,0.27037563297589595,0.8431963118547297,False,True
processbench,qwen3_8b__math,model_validation,union_knn,10,6943,1,24.182103814124137,70.0955919345594,0.27156646040640714,0.8695872817674993,False,True
processbench,qwen3_8b__math,model_validation,mutual_knn,10,3057,22,16.258267773028876,38.99556070884279,0.26516030026069465,0.8768831906404744,False,True
processbench,qwen3_8b__math,model_validation,union_knn,15,10344,1,24.91607815129323,78.97577646221934,0.26445569366947075,0.8601781547852956,False,True
processbench,qwen3_8b__math,model_validation,mutual_knn,15,4656,9,16.812701447971442,61.168914209228795,0.27201896021446187,0.8794694431608866,False,True
processbench,qwen3_8b__math,model_validation,union_knn,25,17055,1,38.75565808077229,107.04248783463673,0.265234508086395,0.8362350632883483,False,True
processbench,qwen3_8b__math,model_validation,mutual_knn,25,7945,3,24.595902889668718,75.75692297351434,0.27588970423777875,0.8690454934101866,False,True
processbench,qwen3_8b__olympiadbench,model_validation,union_knn,3,2158,1,10.368550880628336,29.51893929175379,0.2508776253210204,0.5782794224312597,False,True
processbench,qwen3_8b__olympiadbench,model_validation,mutual_knn,3,842,261,5.774313545929753,16.102467467431147,0.1897779033529487,0.4386573326419663,False,True
processbench,qwen3_8b__olympiadbench,model_validation,union_knn,5,3509,1,14.44048040081871,34.560941838252155,0.2457084875100876,0.572852769043632,False,True
processbench,qwen3_8b__olympiadbench,model_validation,mutual_knn,5,1491,66,9.303015265145385,17.12200941607581,0.22468460657195727,0.5315646065659674,False,True
processbench,qwen3_8b__olympiadbench,model_validation,union_knn,7,4818,1,15.96779226502821,46.656428053903035,0.24474080561881417,0.5595009852852599,False,True
processbench,qwen3_8b__olympiadbench,model_validation,mutual_knn,7,2182,29,11.6768855445135,25.71648957665616,0.2556918059965632,0.546095214106978,False,True
processbench,qwen3_8b__olympiadbench,model_validation,union_knn,10,6802,1,17.139766765264554,50.09242024039901,0.2402517466793735,0.5416658102745473,False,True
processbench,qwen3_8b__olympiadbench,model_validation,mutual_knn,10,3198,16,9.653924432441706,37.67466418627192,0.24114480795796692,0.5444392616471225,False,True
processbench,qwen3_8b__olympiadbench,model_validation,union_knn,15,10091,1,28.33976801469435,43.82851832522049,0.23394946979697598,0.5125643994066718,False,True
processbench,qwen3_8b__olympiadbench,model_validation,mutual_knn,15,4909,4,15.794980806388827,36.6444227077431,0.24145503182659112,0.5411506551294213,False,True
processbench,qwen3_8b__olympiadbench,model_validation,union_knn,25,16639,1,29.575965521025317,49.312239374851785,0.2205627134435094,0.47140965795208295,False,True
processbench,qwen3_8b__olympiadbench,model_validation,mutual_knn,25,8361,3,20.02430418781726,45.42553521603534,0.2289542788144406,0.5163253300310863,False,True
processbench,qwen3_8b__omnimath,model_validation,union_knn,3,2178,1,19.167841164847648,31.027910266876443,0.3445324336559086,0.7343672549264426,False,True
processbench,qwen3_8b__omnimath,model_validation,mutual_knn,3,822,267,12.0176233811562,18.466431883078215,0.3060181007218778,0.6340656831706357,False,True
processbench,qwen3_8b__omnimath,model_validation,union_knn,5,3539,1,14.87549198714246,40.246667976361906,0.32780547460176734,0.7176370005849361,False,True
processbench,qwen3_8b__omnimath,model_validation,mutual_knn,5,1461,75,12.993982119602778,29.889396278068787,0.32941491674609097,0.7001469679571626,False,True
processbench,qwen3_8b__omnimath,model_validation,union_knn,7,4893,1,21.831875942734683,48.45137034706675,0.3275131858575324,0.699010379836457,False,True
processbench,qwen3_8b__omnimath,model_validation,mutual_knn,7,2107,40,19.11690887759507,33.202717896432155,0.3475670412864418,0.7131441419344515,False,True
processbench,qwen3_8b__omnimath,model_validation,union_knn,10,6921,1,22.92503766508899,51.5765369426864,0.3217108623338229,0.6821436609060793,False,True
processbench,qwen3_8b__omnimath,model_validation,mutual_knn,10,3079,20,21.682698817364994,38.82449762004472,0.33626094546667407,0.7090870997842856,False,True
processbench,qwen3_8b__omnimath,model_validation,union_knn,15,10288,1,32.68410993671429,66.21356914979437,0.31191964092377406,0.6518293785828801,False,True
processbench,qwen3_8b__omnimath,model_validation,mutual_knn,15,4712,12,16.667735108307255,47.462963754876554,0.32115210972346525,0.7033474956279513,False,True
processbench,qwen3_8b__omnimath,model_validation,union_knn,25,16815,1,36.12243467610061,76.37834690495247,0.30337118388140977,0.6046955953812376,False,True
processbench,qwen3_8b__omnimath,model_validation,mutual_knn,25,8185,4,25.88002103726558,55.667837397690924,0.3144127997836823,0.6703479203767452,False,True
ragtruth,ragtruth_dev__original30_full,development,union_knn,3,1340,2,11.623370560188388,25.921802565779515,0.32665497221488377,0.7682580097567692,False,True
ragtruth,ragtruth_dev__original30_full,development,mutual_knn,3,532,150,9.31247369145383,17.211754818334782,0.30195558162975633,0.6297513912111925,False,True
ragtruth,ragtruth_dev__original30_full,development,union_knn,5,2217,1,14.535630875917633,30.730286779653994,0.3132476103043673,0.7682207518246003,False,True
ragtruth,ragtruth_dev__original30_full,development,mutual_knn,5,903,57,9.329457359203507,22.261061921948194,0.31455411961367,0.6822108536677911,False,True
ragtruth,ragtruth_dev__original30_full,development,union_knn,7,3067,1,17.756419514321426,39.32185050637297,0.3018482395162149,0.7455597868352553,False,True
ragtruth,ragtruth_dev__original30_full,development,mutual_knn,7,1301,34,9.023521802766153,25.620970555997058,0.3104174311406852,0.7280577036920465,False,True
ragtruth,ragtruth_dev__original30_full,development,union_knn,10,4340,1,20.01495259961869,43.12724684798878,0.2942207133198763,0.7216392916648845,False,True
ragtruth,ragtruth_dev__original30_full,development,mutual_knn,10,1900,17,12.941825483944628,36.624240389672885,0.29514842306683325,0.7512646981077512,False,True
ragtruth,ragtruth_dev__original30_full,development,union_knn,15,6438,1,20.98956230079321,50.9914817577993,0.28182907656217204,0.6954955376092572,False,True
ragtruth,ragtruth_dev__original30_full,development,mutual_knn,15,2922,11,14.313843501390808,38.241934637487674,0.29802315804590407,0.7437682925813568,False,True
ragtruth,ragtruth_dev__original30_full,development,union_knn,25,10592,1,27.406476771328368,68.02346606557826,0.27891193145634086,0.6402826089567408,False,True
ragtruth,ragtruth_dev__original30_full,development,mutual_knn,25,5008,8,19.845530555063114,39.19729626090316,0.2947498651792175,0.7007775413467049,False,True
ragtruth,ragtruth_dev__hybrid,development,union_knn,3,1427,1,12.206766811227597,14.49906724543254,0.29429447400249603,0.30941260827399136,False,True
ragtruth,ragtruth_dev__hybrid,development,mutual_knn,3,445,226,6.224730838130177,8.342037428106547,0.25541891015810286,0.2946376423421007,False,True
ragtruth,ragtruth_dev__hybrid,development,union_knn,5,2322,1,14.410572399922561,13.193176016490625,0.30612031896695824,0.28334427335847767,True,True
ragtruth,ragtruth_dev__hybrid,development,mutual_knn,5,798,98,8.794682602717348,9.89592065142967,0.28717725650524256,0.30310189621369554,False,True
ragtruth,ragtruth_dev__hybrid,development,union_knn,7,3222,1,17.905880312241393,15.735485948491608,0.31037763673359053,0.27572001191630374,True,True
ragtruth,ragtruth_dev__hybrid,development,mutual_knn,7,1146,55,10.789811397988762,11.240806181168736,0.29394620641718094,0.334841846007523,False,True
ragtruth,ragtruth_dev__hybrid,development,union_knn,10,4504,1,20.92400201145942,18.687250977966773,0.3062617995738797,0.25849276814199856,True,True
ragtruth,ragtruth_dev__hybrid,development,mutual_knn,10,1736,24,11.157332486986741,12.580952336255958,0.31390342849144964,0.300972765981131,True,True
ragtruth,ragtruth_dev__hybrid,development,union_knn,15,6639,1,24.377798050026843,17.5638543864083,0.30723314641346244,0.22651316365341442,True,True
