budget,calibration_hash,cell_id,continuous_score,discrete_prediction,family,fold,group_id,label,lane,locator,method_id,population_id,prediction_status,row_id,schema,source_artifact_hash,stratify_label
final,771f7c4713489c560b7501c1a3eca499a00368194abe8001f50e2a7f6dcd278a,processbench@e8024636bcab::llama31_8b::math,-0.2525328782264489,1,math,3,processbench@e8024636bcab::math::math-208,1,localization,1,gl_liu_v1_replay,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-208,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,5aeb2330c76c1d467b3b14384a523d7e3d71b02566f5d9b54cc2c54a4420b084,processbench@e8024636bcab::llama31_8b::math,2.2668161392211914,-1,math,3,processbench@e8024636bcab::math::math-208,1,localization,1,max_entropy_step_top5mean,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-208,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,d0e7c48338407583df887d46d0954ef511afeba5753dc3478dfbd621ae3a68a3,processbench@e8024636bcab::llama31_8b::math,0.6062285686015898,4,math,3,processbench@e8024636bcab::math::math-208,1,localization,4,mind_the_gap_common_replay,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-208,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,,processbench@e8024636bcab::llama31_8b::math,,1,math,3,processbench@e8024636bcab::math::math-208,1,localization,,prm_qwen25_math_7b,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-208,comparison_record_v1,d7dcc604b7805cde0c44c28079d437194dbf9109699ef827127faf0872e43a35,1
final,1fe138b3b597c869005c43db521a030e73fa77a7f9aed77ac8af2b22a7102980,processbench@e8024636bcab::llama31_8b::math,3.460556459664774,1,math,3,processbench@e8024636bcab::math::math-208,1,localization,1,unified28,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-208,comparison_record_v1,0c2917cbfe827cefa616eb8d161e0583674c5498e0b7a14cdebb10c7dda73dc8,1
final,,processbench@e8024636bcab::llama31_8b::math,,1,math,3,processbench@e8024636bcab::math::math-208,1,localization,,uprm_eq6_qwen25_14b_control,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-208,comparison_record_v1,44a1f169ca10dc5df82065462b721df20029f415daa6a0e9a9fde4fb9cba1d81,1
final,,processbench@e8024636bcab::llama31_8b::math,,2,math,0,processbench@e8024636bcab::math::math-209,1,localization,,critic_qwen25_72b_single_greedy,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-209,comparison_record_v1,7fe7f9836e2b5b6cdd9a362d713941386d423b6450ce9ecff93e037ad1ca71b9,1
final,,processbench@e8024636bcab::llama31_8b::math,,-1,math,0,processbench@e8024636bcab::math::math-209,1,localization,,eq6_qwen3_8b_precontract,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-209,comparison_record_v1,4693fb8acffe17b69cdcaebb41795287f5a51fd148fb86a8d75a1c58665db59b,1
final,062db54957a1f9a2ef2c4ac474c02d741011af1d27900e2167992ffec72483a0,processbench@e8024636bcab::llama31_8b::math,1.2818661363924504,-1,math,0,processbench@e8024636bcab::math::math-209,1,localization,8,family6_level_step_top5mean,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-209,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,1d5cd441eae0dc480528fa7338db80684766c9185d30a9272f55097224022f20,processbench@e8024636bcab::llama31_8b::math,-0.8597770656107258,-1,math,0,processbench@e8024636bcab::math::math-209,1,localization,1,gl_liu_v1_replay,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-209,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,0e80425e2faa9142ea93e05907046ab56b0ae7dee4eeefcfdb0d6ce3fff2c159,processbench@e8024636bcab::llama31_8b::math,2.3056817054748535,-1,math,0,processbench@e8024636bcab::math::math-209,1,localization,8,max_entropy_step_top5mean,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-209,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,16413c5513f49157ec021c063f488bf2d7f13795c5b06735484846b40ebc0dee,processbench@e8024636bcab::llama31_8b::math,0.7048836309078109,7,math,0,processbench@e8024636bcab::math::math-209,1,localization,7,mind_the_gap_common_replay,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-209,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,,processbench@e8024636bcab::llama31_8b::math,,3,math,0,processbench@e8024636bcab::math::math-209,1,localization,,prm_qwen25_math_7b,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-209,comparison_record_v1,d7dcc604b7805cde0c44c28079d437194dbf9109699ef827127faf0872e43a35,1
final,7c64a8415e58e187409e453031f7168475b026c8daec17b24df04e3d212da3da,processbench@e8024636bcab::llama31_8b::math,-0.029091235288169252,-1,math,0,processbench@e8024636bcab::math::math-209,1,localization,0,unified28,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-209,comparison_record_v1,0c2917cbfe827cefa616eb8d161e0583674c5498e0b7a14cdebb10c7dda73dc8,1
final,,processbench@e8024636bcab::llama31_8b::math,,-1,math,0,processbench@e8024636bcab::math::math-209,1,localization,,uprm_eq6_qwen25_14b_control,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-209,comparison_record_v1,44a1f169ca10dc5df82065462b721df20029f415daa6a0e9a9fde4fb9cba1d81,1
final,,processbench@e8024636bcab::llama31_8b::math,,-1,math,2,processbench@e8024636bcab::math::math-210,1,localization,,critic_qwen25_72b_single_greedy,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-210,comparison_record_v1,7fe7f9836e2b5b6cdd9a362d713941386d423b6450ce9ecff93e037ad1ca71b9,1
final,,processbench@e8024636bcab::llama31_8b::math,,-1,math,2,processbench@e8024636bcab::math::math-210,1,localization,,eq6_qwen3_8b_precontract,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-210,comparison_record_v1,4693fb8acffe17b69cdcaebb41795287f5a51fd148fb86a8d75a1c58665db59b,1
final,fc96db9d122e98c676deebbb87e2a89fbc01d3a6a2c46338d232cff6732443c4,processbench@e8024636bcab::llama31_8b::math,1.3876110938926507,3,math,2,processbench@e8024636bcab::math::math-210,1,localization,3,family6_level_step_top5mean,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-210,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,a51f34002a659b4498244c50c5731af99d40b3b1143b882ba293732ff64138e2,processbench@e8024636bcab::llama31_8b::math,-0.4327784815861147,3,math,2,processbench@e8024636bcab::math::math-210,1,localization,3,gl_liu_v1_replay,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-210,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,8afba15287dca71a40eeee63978f61f3cdbc275074b3f6c6842dbc45c4232e49,processbench@e8024636bcab::llama31_8b::math,2.482043743133545,3,math,2,processbench@e8024636bcab::math::math-210,1,localization,3,max_entropy_step_top5mean,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-210,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,cdb1c5c2805852ae65afa4544317a367b25d36e6dd8e01e3fcba146d086ef1fe,processbench@e8024636bcab::llama31_8b::math,0.7008507663690341,3,math,2,processbench@e8024636bcab::math::math-210,1,localization,3,mind_the_gap_common_replay,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-210,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,,processbench@e8024636bcab::llama31_8b::math,,1,math,2,processbench@e8024636bcab::math::math-210,1,localization,,prm_qwen25_math_7b,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-210,comparison_record_v1,d7dcc604b7805cde0c44c28079d437194dbf9109699ef827127faf0872e43a35,1
final,ca54493def8559016796d88ad4e20b20993c48298650a714ab852e02748884ff,processbench@e8024636bcab::llama31_8b::math,0.5856635399508019,3,math,2,processbench@e8024636bcab::math::math-210,1,localization,3,unified28,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-210,comparison_record_v1,0c2917cbfe827cefa616eb8d161e0583674c5498e0b7a14cdebb10c7dda73dc8,1
final,,processbench@e8024636bcab::llama31_8b::math,,-1,math,2,processbench@e8024636bcab::math::math-210,1,localization,,uprm_eq6_qwen25_14b_control,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-210,comparison_record_v1,44a1f169ca10dc5df82065462b721df20029f415daa6a0e9a9fde4fb9cba1d81,1
final,,processbench@e8024636bcab::llama31_8b::math,,5,math,0,processbench@e8024636bcab::math::math-211,5,localization,,critic_qwen25_72b_single_greedy,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-211,comparison_record_v1,7fe7f9836e2b5b6cdd9a362d713941386d423b6450ce9ecff93e037ad1ca71b9,1
final,,processbench@e8024636bcab::llama31_8b::math,,-1,math,0,processbench@e8024636bcab::math::math-211,5,localization,,eq6_qwen3_8b_precontract,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-211,comparison_record_v1,4693fb8acffe17b69cdcaebb41795287f5a51fd148fb86a8d75a1c58665db59b,1
final,062db54957a1f9a2ef2c4ac474c02d741011af1d27900e2167992ffec72483a0,processbench@e8024636bcab::llama31_8b::math,1.5027763606022484,0,math,0,processbench@e8024636bcab::math::math-211,5,localization,0,family6_level_step_top5mean,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-211,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,1d5cd441eae0dc480528fa7338db80684766c9185d30a9272f55097224022f20,processbench@e8024636bcab::llama31_8b::math,0.18111491001226832,1,math,0,processbench@e8024636bcab::math::math-211,5,localization,1,gl_liu_v1_replay,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-211,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,0e80425e2faa9142ea93e05907046ab56b0ae7dee4eeefcfdb0d6ce3fff2c159,processbench@e8024636bcab::llama31_8b::math,2.4310173988342285,0,math,0,processbench@e8024636bcab::math::math-211,5,localization,0,max_entropy_step_top5mean,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-211,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,16413c5513f49157ec021c063f488bf2d7f13795c5b06735484846b40ebc0dee,processbench@e8024636bcab::llama31_8b::math,0.6954140213770812,4,math,0,processbench@e8024636bcab::math::math-211,5,localization,4,mind_the_gap_common_replay,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-211,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,,processbench@e8024636bcab::llama31_8b::math,,0,math,0,processbench@e8024636bcab::math::math-211,5,localization,,prm_qwen25_math_7b,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-211,comparison_record_v1,d7dcc604b7805cde0c44c28079d437194dbf9109699ef827127faf0872e43a35,1
final,7c64a8415e58e187409e453031f7168475b026c8daec17b24df04e3d212da3da,processbench@e8024636bcab::llama31_8b::math,0.9709368866179938,0,math,0,processbench@e8024636bcab::math::math-211,5,localization,0,unified28,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-211,comparison_record_v1,0c2917cbfe827cefa616eb8d161e0583674c5498e0b7a14cdebb10c7dda73dc8,1
final,,processbench@e8024636bcab::llama31_8b::math,,1,math,0,processbench@e8024636bcab::math::math-211,5,localization,,uprm_eq6_qwen25_14b_control,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-211,comparison_record_v1,44a1f169ca10dc5df82065462b721df20029f415daa6a0e9a9fde4fb9cba1d81,1
final,,processbench@e8024636bcab::llama31_8b::math,,3,math,3,processbench@e8024636bcab::math::math-212,3,localization,,critic_qwen25_72b_single_greedy,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-212,comparison_record_v1,7fe7f9836e2b5b6cdd9a362d713941386d423b6450ce9ecff93e037ad1ca71b9,1
final,,processbench@e8024636bcab::llama31_8b::math,,-1,math,3,processbench@e8024636bcab::math::math-212,3,localization,,eq6_qwen3_8b_precontract,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-212,comparison_record_v1,4693fb8acffe17b69cdcaebb41795287f5a51fd148fb86a8d75a1c58665db59b,1
final,c7e7e63b99a4dbfd767ef94a926718044b58a597b1561bd23a29601ccebc7ffa,processbench@e8024636bcab::llama31_8b::math,1.4153246153883554,0,math,3,processbench@e8024636bcab::math::math-212,3,localization,0,family6_level_step_top5mean,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-212,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,771f7c4713489c560b7501c1a3eca499a00368194abe8001f50e2a7f6dcd278a,processbench@e8024636bcab::llama31_8b::math,-0.5231302260618683,-1,math,3,processbench@e8024636bcab::math::math-212,3,localization,3,gl_liu_v1_replay,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-212,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,5aeb2330c76c1d467b3b14384a523d7e3d71b02566f5d9b54cc2c54a4420b084,processbench@e8024636bcab::llama31_8b::math,2.2975714206695557,-1,math,3,processbench@e8024636bcab::math::math-212,3,localization,3,max_entropy_step_top5mean,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-212,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,d0e7c48338407583df887d46d0954ef511afeba5753dc3478dfbd621ae3a68a3,processbench@e8024636bcab::llama31_8b::math,0.6609289577923025,3,math,3,processbench@e8024636bcab::math::math-212,3,localization,3,mind_the_gap_common_replay,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-212,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,,processbench@e8024636bcab::llama31_8b::math,,3,math,3,processbench@e8024636bcab::math::math-212,3,localization,,prm_qwen25_math_7b,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-212,comparison_record_v1,d7dcc604b7805cde0c44c28079d437194dbf9109699ef827127faf0872e43a35,1
final,1fe138b3b597c869005c43db521a030e73fa77a7f9aed77ac8af2b22a7102980,processbench@e8024636bcab::llama31_8b::math,0.40792391760723773,-1,math,3,processbench@e8024636bcab::math::math-212,3,localization,0,unified28,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-212,comparison_record_v1,0c2917cbfe827cefa616eb8d161e0583674c5498e0b7a14cdebb10c7dda73dc8,1
final,,processbench@e8024636bcab::llama31_8b::math,,-1,math,3,processbench@e8024636bcab::math::math-212,3,localization,,uprm_eq6_qwen25_14b_control,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-212,comparison_record_v1,44a1f169ca10dc5df82065462b721df20029f415daa6a0e9a9fde4fb9cba1d81,1
final,,processbench@e8024636bcab::llama31_8b::math,,-1,math,3,processbench@e8024636bcab::math::math-213,0,localization,,critic_qwen25_72b_single_greedy,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-213,comparison_record_v1,7fe7f9836e2b5b6cdd9a362d713941386d423b6450ce9ecff93e037ad1ca71b9,1
final,,processbench@e8024636bcab::llama31_8b::math,,-1,math,3,processbench@e8024636bcab::math::math-213,0,localization,,eq6_qwen3_8b_precontract,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-213,comparison_record_v1,4693fb8acffe17b69cdcaebb41795287f5a51fd148fb86a8d75a1c58665db59b,1
final,c7e7e63b99a4dbfd767ef94a926718044b58a597b1561bd23a29601ccebc7ffa,processbench@e8024636bcab::llama31_8b::math,1.6659939078505943,0,math,3,processbench@e8024636bcab::math::math-213,0,localization,0,family6_level_step_top5mean,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-213,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,771f7c4713489c560b7501c1a3eca499a00368194abe8001f50e2a7f6dcd278a,processbench@e8024636bcab::llama31_8b::math,-0.04391466480995828,0,math,3,processbench@e8024636bcab::math::math-213,0,localization,0,gl_liu_v1_replay,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-213,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,5aeb2330c76c1d467b3b14384a523d7e3d71b02566f5d9b54cc2c54a4420b084,processbench@e8024636bcab::llama31_8b::math,2.5253889560699463,0,math,3,processbench@e8024636bcab::math::math-213,0,localization,0,max_entropy_step_top5mean,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-213,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,d0e7c48338407583df887d46d0954ef511afeba5753dc3478dfbd621ae3a68a3,processbench@e8024636bcab::llama31_8b::math,0.6885635489751246,7,math,3,processbench@e8024636bcab::math::math-213,0,localization,7,mind_the_gap_common_replay,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-213,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,,processbench@e8024636bcab::llama31_8b::math,,0,math,3,processbench@e8024636bcab::math::math-213,0,localization,,prm_qwen25_math_7b,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-213,comparison_record_v1,d7dcc604b7805cde0c44c28079d437194dbf9109699ef827127faf0872e43a35,1
final,1fe138b3b597c869005c43db521a030e73fa77a7f9aed77ac8af2b22a7102980,processbench@e8024636bcab::llama31_8b::math,0.723161551322372,0,math,3,processbench@e8024636bcab::math::math-213,0,localization,0,unified28,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-213,comparison_record_v1,0c2917cbfe827cefa616eb8d161e0583674c5498e0b7a14cdebb10c7dda73dc8,1
final,,processbench@e8024636bcab::llama31_8b::math,,-1,math,3,processbench@e8024636bcab::math::math-213,0,localization,,uprm_eq6_qwen25_14b_control,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-213,comparison_record_v1,44a1f169ca10dc5df82065462b721df20029f415daa6a0e9a9fde4fb9cba1d81,1
final,,processbench@e8024636bcab::llama31_8b::math,,2,math,2,processbench@e8024636bcab::math::math-214,7,localization,,critic_qwen25_72b_single_greedy,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-214,comparison_record_v1,7fe7f9836e2b5b6cdd9a362d713941386d423b6450ce9ecff93e037ad1ca71b9,1
final,,processbench@e8024636bcab::llama31_8b::math,,-1,math,2,processbench@e8024636bcab::math::math-214,7,localization,,eq6_qwen3_8b_precontract,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-214,comparison_record_v1,4693fb8acffe17b69cdcaebb41795287f5a51fd148fb86a8d75a1c58665db59b,1
final,fc96db9d122e98c676deebbb87e2a89fbc01d3a6a2c46338d232cff6732443c4,processbench@e8024636bcab::llama31_8b::math,2.2566488076179216,8,math,2,processbench@e8024636bcab::math::math-214,7,localization,8,family6_level_step_top5mean,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-214,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,a51f34002a659b4498244c50c5731af99d40b3b1143b882ba293732ff64138e2,processbench@e8024636bcab::llama31_8b::math,2.192224131045769,8,math,2,processbench@e8024636bcab::math::math-214,7,localization,8,gl_liu_v1_replay,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-214,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,8afba15287dca71a40eeee63978f61f3cdbc275074b3f6c6842dbc45c4232e49,processbench@e8024636bcab::llama31_8b::math,2.594907283782959,8,math,2,processbench@e8024636bcab::math::math-214,7,localization,8,max_entropy_step_top5mean,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-214,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,cdb1c5c2805852ae65afa4544317a367b25d36e6dd8e01e3fcba146d086ef1fe,processbench@e8024636bcab::llama31_8b::math,0.7370170850393769,7,math,2,processbench@e8024636bcab::math::math-214,7,localization,7,mind_the_gap_common_replay,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-214,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,,processbench@e8024636bcab::llama31_8b::math,,2,math,2,processbench@e8024636bcab::math::math-214,7,localization,,prm_qwen25_math_7b,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-214,comparison_record_v1,d7dcc604b7805cde0c44c28079d437194dbf9109699ef827127faf0872e43a35,1
final,ca54493def8559016796d88ad4e20b20993c48298650a714ab852e02748884ff,processbench@e8024636bcab::llama31_8b::math,1.0598104474950745,9,math,2,processbench@e8024636bcab::math::math-214,7,localization,9,unified28,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-214,comparison_record_v1,0c2917cbfe827cefa616eb8d161e0583674c5498e0b7a14cdebb10c7dda73dc8,1
final,,processbench@e8024636bcab::llama31_8b::math,,-1,math,2,processbench@e8024636bcab::math::math-214,7,localization,,uprm_eq6_qwen25_14b_control,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-214,comparison_record_v1,44a1f169ca10dc5df82065462b721df20029f415daa6a0e9a9fde4fb9cba1d81,1
final,,processbench@e8024636bcab::llama31_8b::math,,1,math,3,processbench@e8024636bcab::math::math-215,1,localization,,critic_qwen25_72b_single_greedy,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-215,comparison_record_v1,7fe7f9836e2b5b6cdd9a362d713941386d423b6450ce9ecff93e037ad1ca71b9,1
final,,processbench@e8024636bcab::llama31_8b::math,,-1,math,3,processbench@e8024636bcab::math::math-215,1,localization,,eq6_qwen3_8b_precontract,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-215,comparison_record_v1,4693fb8acffe17b69cdcaebb41795287f5a51fd148fb86a8d75a1c58665db59b,1
final,c7e7e63b99a4dbfd767ef94a926718044b58a597b1561bd23a29601ccebc7ffa,processbench@e8024636bcab::llama31_8b::math,1.670005481591206,1,math,3,processbench@e8024636bcab::math::math-215,1,localization,1,family6_level_step_top5mean,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-215,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,771f7c4713489c560b7501c1a3eca499a00368194abe8001f50e2a7f6dcd278a,processbench@e8024636bcab::llama31_8b::math,1.420051270497885,1,math,3,processbench@e8024636bcab::math::math-215,1,localization,1,gl_liu_v1_replay,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-215,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,5aeb2330c76c1d467b3b14384a523d7e3d71b02566f5d9b54cc2c54a4420b084,processbench@e8024636bcab::llama31_8b::math,2.475062608718872,1,math,3,processbench@e8024636bcab::math::math-215,1,localization,1,max_entropy_step_top5mean,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-215,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,d0e7c48338407583df887d46d0954ef511afeba5753dc3478dfbd621ae3a68a3,processbench@e8024636bcab::llama31_8b::math,0.7008563091784652,0,math,3,processbench@e8024636bcab::math::math-215,1,localization,0,mind_the_gap_common_replay,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-215,comparison_record_v1,119c95ca5abc8d6f9e71bdd595db9b847373067d9aa8e4e9b349fa2b1f174953,1
final,,processbench@e8024636bcab::llama31_8b::math,,1,math,3,processbench@e8024636bcab::math::math-215,1,localization,,prm_qwen25_math_7b,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-215,comparison_record_v1,d7dcc604b7805cde0c44c28079d437194dbf9109699ef827127faf0872e43a35,1
final,1fe138b3b597c869005c43db521a030e73fa77a7f9aed77ac8af2b22a7102980,processbench@e8024636bcab::llama31_8b::math,2.425943557611781,0,math,3,processbench@e8024636bcab::math::math-215,1,localization,0,unified28,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-215,comparison_record_v1,0c2917cbfe827cefa616eb8d161e0583674c5498e0b7a14cdebb10c7dda73dc8,1
final,,processbench@e8024636bcab::llama31_8b::math,,1,math,3,processbench@e8024636bcab::math::math-215,1,localization,,uprm_eq6_qwen25_14b_control,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-215,comparison_record_v1,44a1f169ca10dc5df82065462b721df20029f415daa6a0e9a9fde4fb9cba1d81,1
final,,processbench@e8024636bcab::llama31_8b::math,,-1,math,0,processbench@e8024636bcab::math::math-216,3,localization,,critic_qwen25_72b_single_greedy,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-216,comparison_record_v1,7fe7f9836e2b5b6cdd9a362d713941386d423b6450ce9ecff93e037ad1ca71b9,1
final,,processbench@e8024636bcab::llama31_8b::math,,0,math,0,processbench@e8024636bcab::math::math-216,3,localization,,eq6_qwen3_8b_precontract,processbench@e8024636bcab::llama31_8b::localization,parsed,processbench@e8024636bcab::math::math-216,comparison_record_v1,4693fb8acffe17b69cdcaebb41795287f5a51fd148fb86a8d75a1c58665db59b,1
